ik,NR-AR_chem_logit,NR-AR-LBD_chem_logit,NR-AhR_chem_logit,NR-Aromatase_chem_logit,NR-ER_chem_logit,NR-ER-LBD_chem_logit,NR-PPAR-gamma_chem_logit,SR-ARE_chem_logit,SR-ATAD5_chem_logit,SR-HSE_chem_logit,SR-MMP_chem_logit,SR-p53_chem_logit
FNYLWPVRPXGIIP,-1.1178841729231452,-1.8002738085617853,1.1440797060881636,-0.7050943532706836,-0.19438068458603067,-0.8587923035369771,-0.6811321052549805,-0.22036965756177285,0.0855960882807754,-0.8439847369084758,-0.9231173719291272,0.0632020199976506
FOCVUCIESVLUNU,-1.5144384270311038,-1.7171169844477527,-1.6907814074444278,-1.5553770791042243,-1.157390306697798,-1.1306058459089907,-1.3133539101440672,-0.37453460570876407,-1.176011995941452,-0.3911653995737939,-1.9137972907013818,-1.1231657587975579
FOHHNHSLJDZUGQ,-1.3690275620459833,-1.3074533164456117,0.3790184256555541,-0.1740852358110799,-0.04107349300172464,-0.5910359749327935,-0.16691164135537004,0.2135847079172408,-1.14825805728448,-0.7979226490213507,0.6751086714555102,-0.27816769139494507
FPCCSQOGAWCVBH,-1.1893928449917561,-1.4190152063143133,-0.9104911090862653,-0.951404574618525,-0.6975868418113826,-0.769288157898064,-0.8600613790610857,-0.2901339181741285,-0.9519583929340785,-1.0386082339669567,-1.2641572706694983,-0.6708260006890454
FPIPGXGPPPQFEQ,-1.2000983836018628,-1.6104488516151492,-1.787981895948389,-0.8323524628805372,-0.4723182342090108,-0.6051736908436408,-1.0454759761640064,-0.11207037628436482,-0.4203983751603375,-0.2877072492200965,-0.5310822159709425,-0.42114518917614724
FSQKKOOTNAMONP,-1.0155618695742972,-1.5497674821506204,0.004361010357122117,-0.6351173427621568,-0.14275197215213703,0.015215388036107766,-0.7554839607356902,-0.13208283367016818,-1.0911528602163392,-0.9604242007143484,-0.2753464108089781,-0.49901581025831865
FSVJFNAIGNNGKK,-1.316216505273939,-1.6257399042019838,-1.6288724588188148,-1.3553734322697168,-0.5561063972373592,-0.7497451022334987,-1.1252534322059182,-0.8826776872499578,-0.9684942057524466,-0.9242923527475218,-1.122446494773855,-0.8162541249996386
FTALBRSUTCGOEG,-1.0976206334896883,-1.7097367570590833,1.8016704929911134,-0.4805565110894242,-0.0629146165961193,-0.7776884976402654,-0.34331093706978033,0.36444690073728814,0.21106787459183643,-0.40533599146460186,-0.03878927803465591,-0.096355654834845
FTFRZXFNZVCRSK,-1.2698877064844523,-1.653320897776246,0.37017763688446703,-0.7308275337304316,-0.5352333028016469,-0.9681423325346753,-0.8308438604729134,0.029213841988109973,-0.5036694809329457,-0.9837127367408983,-0.8804450610467984,-0.8284242920574569
FTLDJPRFCGDUFH,-1.4035284715173564,-1.7981551767661001,-1.26071599394269,-1.161964497984679,-0.5870162592796024,-0.8885238238666197,-0.9586582789685929,-1.0503237382471755,-1.2997164629932692,-0.9949477509252975,-1.3060053976800685,-1.1426949383504303
FTSUPYGMFAPCFZ,-1.2575085034609832,-1.5865604030234413,-1.088294912320892,-1.083616929040057,-0.9371778775462655,-0.9450406758224156,-1.4066889987119755,-1.0649263334321628,-1.4974732535807533,-0.8769318413094715,-1.8247181504907137,-1.237011729503271
FUBVWMNBEHXPSU,-1.322843685209623,-1.5435475849570774,-0.5654267490743916,-1.2478193043873411,-0.7262098069600045,-0.7775652639131607,-0.9062755482595346,-0.5040941452949126,-0.998218040639014,-0.9542253574248332,-1.1964481240254012,-0.6973210502379604
FUSNMLFNXJSCDI,-1.304663710624489,-1.7939713382386486,0.6668821644068414,-0.8129607906301205,0.3130890300520187,-0.8100951392174464,-0.5533183960614075,0.9307906863891393,0.03261759212435529,-0.5869590584200968,1.4041102049888368,-0.29875618806381354
FVNFBBAOMBJTST,-1.295381076381546,-1.6362140954131206,-2.087029825702669,-1.5017680899392194,-0.7630061607331151,-0.9015504195927238,-1.1880081542876204,-0.8134395508097934,-1.1930411348190662,-0.8985589209282171,-1.9988804170056311,-0.9165839061506219
FYPMFJGVHOHGLL,-1.3892718065879914,-1.7073887944555306,-0.16677893335527041,-0.6630004845395562,0.06105858279920591,-0.4974435813187126,-0.7217886032513892,-0.04792263886418893,-0.6950908928963939,-0.6707969028060933,0.6340181494205251,-0.3931692843909895
FZSPJBYOKQPKCD,-1.5403844219951393,-1.8019218659660836,-0.5535140995161293,-0.3267169746437484,-0.2874836127755788,-0.7386852368716385,-0.9383696274544882,-0.4438025825775278,-1.3294843951943656,-0.8911396433554262,-0.08025780114171878,-0.7968088641008425
GAGWJHPBXLXJQN,-1.0749300020041477,-1.4825391328704867,-1.5994596823772358,-0.7893988611138787,-0.8270801653904452,-0.7702327158790541,-0.7117532455577041,-0.6207218482538492,-0.8214872953185608,-0.9753570602672027,-1.2521051225579845,-0.5269536060352809
GAOZTHIDHYLHMS,-0.5683609036196736,-0.9587810258795947,-2.887835392387804,-0.4595768182403813,-0.4319536014960792,-0.4951703261506346,0.053366318769616755,-0.5472619897518171,-0.853170916491019,-1.0687374283108213,-0.6616515619733931,-0.2752225487380372
GBABOYUKABKIAF,-0.511232293755463,-0.5455643259086781,-1.1473564345681548,-0.44503859440189175,-0.37011387682884556,-0.4689351013330722,-0.5165530048910769,0.48758025908155034,-0.4306508256411558,-0.8113391919440558,-0.04623043656835352,0.33358479482125963
GBBSUAFBMRNDJC,-1.1857206398029596,-1.6726160515645945,-0.7336435391500244,-0.9909740833726115,-0.8672124742839527,-0.9214381057617269,-0.6252363260323875,-0.12633509596891462,-1.1932394092164365,-1.141354909249717,-1.1462886775417604,-0.8139757129444369
GBXSMTUPTTWBMN,-1.4576877028966486,-1.7787756802073933,-2.2173906283050915,-1.2974307363415516,-0.7112324241248842,-0.7782072591303897,-1.0906592576175547,-1.1012738567868747,-1.3142385471243931,-1.1096493414360702,-1.6714476332362493,-1.0631924701447737
GCKMFJBGXUYNAG,1.492385257796942,1.2810636473947055,-2.3159184278680573,-1.141415378210698,1.0706674684882431,0.6232760079162588,-1.1737371310944524,-0.09995015879186533,-1.4414316749817377,-0.8238611489830262,-1.2513715686669358,-1.028738790125993
GCTFWCDSFPMHHS,-1.35900981798346,-1.58112030873513,-1.9872924445555034,-0.7255001798749195,-0.5451404072869387,-0.8375676943340051,-1.110583816685898,-0.45473897534133667,-1.4729029297044385,-0.3106828072208143,-0.05891373335894,-1.1549303481127462
GCUCIFQCGJIRNT,-1.309652477596283,-1.4960101048435908,-0.40990237376203054,-1.2526990870356787,-0.44793116088179263,-0.6160934344324244,-0.7853035955949634,-0.7197912903571534,-0.706514170654278,-0.8321872334467965,-0.5851654496422485,-0.3767305372542609
GDLBFKVLRPITMI,-1.4636392209520153,-1.8285795882316636,-0.15781548226338143,-1.184806204353185,-0.7501787317705586,-0.9030230262440737,-1.0132507543496734,-0.554868660004742,-1.0894148113430964,-0.9744962017174921,-0.726898633009381,-0.8577869497848123
GDLIGKIOYRNHDA,-1.4097913784730485,-1.7414823628318223,0.5177896438299394,-0.8269360773100285,-0.5827706171488868,-0.84569493043533,-0.9597066321099869,-0.09630510426084908,-1.1015660973935137,-0.7589364241074882,0.18554329351902096,-0.6383781634753434
GECHUMIMRBOMGK,-1.5885829694156055,-1.9231851310780936,-0.5559778850044913,-1.3329847347399368,-0.8000759670248119,-1.0372007325407973,-1.20937474364984,-0.7891347872770264,-1.0817540862963315,-0.8740282484511914,-1.1190967729581733,-1.2178781680071065
GFBKORZTTCHDGY,-1.2328084226104177,-1.5229104060935919,-1.1459216759495168,-0.9694363709237648,-0.9298675500797449,-0.779692293916634,-0.9734063927751206,-0.11347873826558139,-1.1593746815604529,-0.7410912374207859,-1.0454747175858363,-1.0276552115063897
GFMMXOIFOQCCGU,-1.4338106729024522,-1.734456275799851,0.7373224765599944,-0.6996321965943745,-0.20581985006115572,-0.6526937400328786,-0.7058909889248604,0.25632635779737967,-0.9166639505918948,-0.853630598357589,0.46169938020461115,-0.6595586457926275
GFNANZIMVAIWHM,1.6174440847459954,1.5002364879532541,-2.079915252686632,-0.8789504950245669,0.2781594808922514,-0.1081977967885077,-1.1056407373545727,-0.6341053494704554,-1.0485392140710899,-1.0795339507072517,-1.055661769311421,-0.8147482931234804
GFRUPHOKLBPHTQ,-0.7937421895853465,-1.0748137877826056,-1.9968287800986195,-1.0149008916023856,-0.35308442579564686,-0.8000159320663472,-1.0987007209993385,-0.8293588432632714,-1.3702084790282016,-0.967079791049147,-0.6311970707214778,-1.166979482680826
GGALEXMXDMUMDM,-1.3350073417633426,-1.799165465878915,-0.6096674992471329,-0.9709613742529098,-0.5925003862418865,-0.9560379085262034,-1.095797378496688,-0.6754120606699191,-1.0760867609309173,-0.47399479427170677,-1.2461521032987024,-0.8609241487694785
GGUSQTSTQSHJAH,-1.4131651057039656,-1.6111594377111356,-0.5706289054077334,-0.7115221595543424,-0.29996412427960584,-0.8618925430089652,-0.9136820682523914,-0.25180311439821085,-1.33183112334335,-0.7297621555931599,-0.33959933096586287,-1.0352137626589224
GGXKWVWZWMLJEH,-1.3473182262589152,-1.6047105348868453,-0.9478605661561881,-0.6846673571165458,-0.7033832348837767,-0.9063488791556407,-1.0157023150539475,-0.6862378688616427,-0.6844641581815539,-1.0109954356275836,-1.8484207684156622,-0.7735751235351562
GGXMRPUKBWXVHE,1.6004490488140273,1.3391071486759323,-1.8137874569546213,-0.6307546848338607,0.2099635617158768,-0.3555451979178401,-1.0822937544143976,-0.4656249030941402,-1.1675681407354546,-1.0203251838347704,-0.853646276001341,-0.7694017861184049
GHASVSINZRGABV,-1.5251153758244331,-1.8485263060564368,-1.5200396433432937,-1.3087341859327914,-1.1252237857894756,-0.966252786286972,-1.1771149471914966,-1.0830772615041213,-1.4058854570103303,-0.8324345972019999,-1.8897527588589995,-0.8680691795636827
GHOSNRCGJFBJIB,-1.240717131625782,-1.2562569688871799,-0.5661976481351667,-0.5868789084284147,-0.4194106711638053,-0.6989209817768838,-0.6191287004822231,-0.3104764543217633,-0.8979598309406858,-0.992406195303748,-0.08607810271076798,-0.7121893651569094
GHXZTYHSJHQHIJ,-1.4441253568253787,-1.7296157038032434,0.2434183554914199,-0.9674850288627985,-0.4717440850440608,-0.9053159913418451,-0.9277486118610285,0.15019621876972175,-0.7709463038639525,-0.2191957662097149,0.20655860054272424,-0.46333104026800803
GIIZNNXWQWCKIB,-1.3949068693411315,-1.8080183279835624,-1.2358214047528338,-1.0067122304192373,-0.2664058838170306,-0.780731984977642,-1.1614133709535848,-0.5117024592455577,-0.9131393340081386,-0.3684805927422084,-0.4823508243587187,-0.9941143912310845
GIJXKZJWITVLHI,-1.1551766228836704,-1.6268011573665824,-1.2368556124708467,-0.6903918985539413,-0.043781285986231405,-0.6955711907249071,-0.9479024221608459,-0.4799449835779489,-0.8215863125543922,-0.7489440008246183,-0.33519398602444817,-0.8531180859422223
GJJFMKBJSRMPLA,-0.9363842390256055,-1.4737773868714514,-1.6639457665044854,-1.1674620333500982,-0.3957208901800496,-0.8522504859306664,-1.2483335046838393,-0.8187857439229534,-1.0914756266201873,-0.7875563993361865,-1.1522633387416092,-0.9647436052395442
GJPICJJJRGTNOD,-1.3141465312805478,-1.833537763646527,-0.8882328199672602,-1.0516640814177307,-0.6026708598529061,-0.9002317780880351,-0.8002467536544824,-0.4826745129727277,-1.0286454903073907,-1.0855159478933643,-0.9053602271283216,-1.013079234713036
GJQPMPFPNINLKP,-1.5468929509501808,-1.8872865624439914,-1.3765268123317909,-1.490083854588558,-1.0141427558066303,-0.9279323624086171,-1.1117380370725143,-0.673308087095831,-1.2052992080409206,-0.7988976512878548,-1.2627231813266029,-1.1832302593087314
GJSURZIOUXUGAL,-1.6358426612936037,-1.8917931105512995,0.4575302180483207,-1.2040568721287435,-0.6748488859283045,-0.9101550616585365,-1.0802451403095437,-0.22101015193834053,-1.2503744006629622,-0.62566499014473,-0.9137319232160983,-0.9295563892601835
GKCBAIGFKIBETG,-1.4614966747170803,-1.7163600226165387,-0.4678312687012843,-0.7252614677350505,-0.6111294184997543,-0.7831403229321244,-1.055247061266328,-0.6490699891309111,-0.6866782948881587,-0.5412015743593764,-1.096634628499346,-0.8286839077901317
GKIRPKYJQBWNGO,-1.2269145798265897,-1.4719128686763263,-0.21584039367617996,-0.5033635653603326,0.11221287839900287,-0.6578167928133241,-0.6151619632582866,0.661300841897392,-0.21199046616624972,-0.03979117769300444,0.7119347176862943,-0.5762090333189906
GKNPSSNBBWDAGH,-0.512787919022141,-0.32405410330585066,-1.5710779321944652,-0.9723265971237561,-0.07066839099135697,-0.7348711416390377,-1.0649522869808532,-0.7815289888573107,-1.2675498689693452,-0.9360045177323612,-0.9520340771815816,-0.88475786849707
GKTWGGQPFAXNFI,-1.2409152443589695,-1.5616208284992648,-0.15954505011481723,-0.6823125750177462,-0.5032649915743304,-0.7453270782213488,-0.9906710882499912,0.1559681124204239,-0.9401195196481885,-0.8668154828011555,-0.44308633004575554,-0.7869423312360648
GLVAUDGFNGKCSF,-1.111782084099647,-1.7657895278745854,0.2045459009785,-0.7899316600398454,-0.8020267748721038,-1.0222754189206462,-1.0621455831927609,-0.5775403366565447,-0.7569872258718687,-0.7396816960411664,-1.0114216573256352,-0.5747170395458343
GMHKMTDVRCWUDX,-1.0709766963693084,-1.758346005781632,-1.6303273096786173,-1.3966506190494756,-0.8028288706137586,-0.9629907694622215,-1.1619922781744907,-0.9995835839451963,-1.0806093261584049,-1.021937542405649,-1.1652851373597977,-0.7884850243462622
GMRQFYUYWCNGIN,-0.093382591783482,-0.7248968525052228,-2.1718200865904462,-1.0019795803890532,0.06773336525125455,-0.19663544008304829,-0.7597270244850921,-0.12398297306750397,-1.0801603648749538,-0.6348111686049751,0.5357603089289535,-0.8226531983624896
GMVPRGQOIOIIMI,-0.809564541877084,-1.2273247482053222,-2.90335444474125,-1.191009703610684,-0.6564047865429862,-0.46419705822086027,-0.589443285504341,-0.6292174875189309,-1.37807429136818,-0.46758414309993535,-0.6205293613490761,-1.0519645132006656
GMZVRMREEHBGGF,-1.442843291951343,-1.7605564991638711,-2.630590017007601,-1.8046174225763052,-1.2708740127282339,-0.9126524121392664,-1.3610507475762343,-1.5012316821577572,-1.24455037545776,-1.029823152958923,-2.230062444066286,-1.2021142069193504
GNUXVOXXWGNPIV,-1.0752234349336218,-1.8006464551306776,-0.45362155085838285,-0.8950872950494756,-0.4141167426503614,-0.8668464277452851,-0.9188956606901325,-0.4354366523098403,-0.941503818250319,-0.6930747891187987,-0.8331721800380334,-0.6785224729511876
GNXFOGHNGIVQEH,-1.453962034923663,-1.821672712442618,-0.9948545750081268,-1.162065113525013,-0.6325944837312818,-0.7827484870983578,-1.1326105825579145,-1.013999197009929,-0.9973735313802818,-0.9022632925017549,-1.5410901727836757,-0.6961847302804969
GOEMGAFJFRBGGG,-1.4267800630234826,-1.7671913276027689,-0.6762736634319642,-1.0617446117836495,-0.7592989778635104,-0.7676284755767113,-0.9487770137867131,-0.5639426358696763,-0.8737848251946123,-1.027204994676643,-0.8153106752405843,-0.6368035426103238
GOTYRUGSSMKFNF,-1.2065746037503184,-1.5565688577507155,-0.9550003082685643,-1.4182983140534706,-0.799339523703049,-0.7680071138800372,-0.9545159066218271,-0.9240776003644898,-0.7835115532312455,-1.0310784992229367,-1.006194985463439,-0.2240640353979539
GPRBEKHLDVQUJE,-1.1228153538465913,-1.5642378212259878,-1.5473969311963007,-1.3563785777718933,-0.807320919905717,-0.7902091656543961,-0.9478053177228392,-0.0016746306416162522,-0.6691317493436864,-1.0668219339657772,-1.9309574878327385,-0.4468267051739834
GPXLMGHLHQJAGZ,-1.3113692925974574,-1.6057318831491394,-0.894306163264144,-0.9797544968750312,-0.1298871307938011,-0.7642818186490721,-0.530338840241026,0.5119409635214076,-0.9792217912102412,-1.0888303248131297,-0.5285617155559711,-0.4327088558435819
GQGRDYWMOPRROR,-1.123180228241968,-1.4233063822797416,-2.0422312254299237,-1.1925858209880544,-0.18798079846909965,-0.6171997234247634,-0.7260432261738219,-0.4335676947934931,-0.9263535784280243,-0.9031712859568146,-0.8459730381490446,-0.9092345625247953
GSDSWSVVBLHKDQ,-1.0009378804170526,-0.8494875126184247,-1.13495729451541,-0.7045239563056833,-0.8031127995095572,-0.5044567636563486,-0.4382191744569025,-0.14616772029298644,-0.8851734509729065,-1.0872117721535426,-0.8821063536833346,-0.3347499705383331
GSNHKUDZZFZSJB,-1.294475810330099,-1.6397145427281643,-1.7867535969704595,-0.804976264063423,-0.29379177837287074,-0.897066697252213,-0.9864344045643534,-0.5414018832088188,-1.18822683986162,-1.0998834905327968,-0.7933672396679675,-1.1149044889739064
GSNOZLZNQMLSKJ,-1.3740456061601163,-1.8202166004076232,0.01093708794001509,-0.3918144167029714,-0.9090406083412889,-0.9812691260837665,-1.0940013360289986,-0.5772671845314431,-0.46849921161878283,-0.8515404228933238,-1.4624079491259465,-1.0259449006967583
GSVQIUGOUKJHRC,-1.4152396716962055,-1.746043378425956,-1.2975079646283962,-1.1811658233856825,-0.6774726277272033,-0.6914798305857042,-0.9997008915751723,-0.40787856929334204,-0.9206444534690446,-0.8066691008291682,-1.1723594709609513,-0.6982280923840252
GSYQNAMOFFWAPF,-1.0166850801379217,-1.5058464796392304,-1.7917131825942496,-1.1416899522905997,-0.3767232033132476,-0.8018514251231919,-1.0082026000881075,-0.6876717144384028,-0.7357718192340998,-1.0462397251054283,-1.2266100971037044,-0.7780801621162802
GUCKKCMJTSNWCU,-1.3837583729392007,-1.6503701686501355,-2.726101888616689,-1.7130194610253529,-0.9808192847746056,-0.8642753403130164,-1.068506161605015,-1.3068167605150862,-1.4345296400632914,-1.1506144003362735,-2.337594443432334,-1.024636647727412
GUDVQJXODNJRIJ,-1.3369149255978763,-1.5283482565325142,-0.01203029723037635,-0.9524625066144063,-0.7296378428053626,-0.817701839760469,-1.0631375596092871,-0.3727288758454083,-1.0345910212680853,-0.8439022688900562,-0.9622603640438561,-0.594696014173059
GUGOEEXESWIERI,-1.2644623102844577,-1.6731197352963583,-1.465713431151183,-0.8432755552495848,-0.2163769590769202,-0.8130854258060645,-0.9327303667281317,-0.4905202850338347,-1.3537042611196604,-0.6627665247905612,-0.25226413462197783,-0.9808686316406405
GUHPRPJDBZHYCJ,-1.1563633741969037,-1.5708570561658581,0.004624706794438067,-0.9073581167709507,-0.1433016272333144,-0.8302540562963494,-0.5967170466423576,0.5005773944678258,-0.5031042833259888,-0.7204896417178879,-0.3180983185511876,-0.48342488255054805
GUJRSXAPGDDABA,-1.4552457641945058,-1.7577527384813048,-1.318994473018624,-1.1670494213404765,-0.8646250111340176,-0.8953240443475039,-0.9928383183128469,-0.38304192719049057,-1.1790271497435876,-0.9140193356761768,-1.2052150261686803,-0.9276180557616244
GVEAYVLWDAFXET,-0.1716234011953938,-0.42140717763514923,-2.7690503167615588,-1.3055089902517918,0.056640679391029396,-0.09876525159109399,-0.9174194368924222,-0.7176826911676081,-1.4087554543456613,-0.9511665402737682,-1.4011779965829156,-1.0107576592879104
GVJHHUAWPYXKBD,-1.1869735510438126,-1.6667939725895773,-1.1854636579685642,-0.7725619356295709,-0.18933831200618007,-0.37813244927751444,-0.8080932290622216,-0.37795545839863703,-1.359184156805579,-0.7732580364375939,0.38633501147366167,-0.8017598492732382
GWOFUCIGLDBNKM,-1.3125223734406617,-1.597445735979731,0.9877880697029637,-0.39786013722171326,-0.051786184398343746,-0.5834045119139628,-0.8074339802095278,-0.1673509866048747,-0.7246376622601702,-0.7571028092423595,-0.6558589953911372,-0.49702952166568626
GWUSZQUVEVMBPI,-1.0671347984833592,-1.7868602738685624,-0.5828336907912942,-0.9883403114065237,-0.6302305499246603,-0.7672168106498033,-1.0554398036385457,0.136626806136795,-0.6501814658877311,-0.924328377637907,0.2848519766669936,-0.4174456175499478
GXDALQBWZGODGZ,-1.1819313177809039,-1.7028217397959586,0.21202294436161326,-0.7561541046204385,-0.41162586377796884,-0.8774151098056877,-0.7842313115387921,0.1425112051250909,-0.5875169222995761,-0.9001463247102084,-0.1466655741465789,-0.8951527215058906
GXFAIFRPOKBQRV,-1.2758148151642605,-1.6421085555663757,-2.6136462512761076,-1.69360865325189,-1.0985036760354885,-0.8222248670095359,-0.9515529794241264,-1.0508436259164151,-0.6577620099299899,-1.071676529675818,-2.070738474856849,-0.46443936679559866
GYDJEQRTZSCIOI,-1.4333575077903962,-1.6837721037737954,-2.6546731355721,-1.4728520382009238,-0.9855833576106341,-0.8040956299176758,-1.3458908688382292,-1.2914785225980543,-1.6218594827625121,-0.7776587122254028,-1.9103569855065263,-1.3784069351426458
GZHFODJQISUKAY,-1.18547450894453,-1.1245824113036766,-0.7564986734600163,-0.608259608512226,-0.45599794522456144,-0.6594543159731473,-0.80907855227654,-0.4183004856071855,-1.0042715750452926,-0.8723592857764211,-0.5012737666738174,-0.8242520183175038
GZKLJWGUPQBVJQ,-1.200084377223976,-1.4746421262872986,-0.5243725846675676,-0.8577654523234677,-0.5989047204678791,-0.6746395925815314,-0.4239406666476785,-0.22807428454921566,-1.1456292916730015,-0.9328996621295019,-1.1539841663753767,-0.5537654241352998
GZSOSUNBTXMUFQ,-0.7811156996840303,-1.5397532546762853,-1.3866126430977603,-0.8713496556615676,-0.21678540866941845,-0.5789801599310942,-0.48857701212877136,-0.17999027703429765,-0.2269795400989028,-0.8983584993079529,-0.08629122308079118,0.12841404636802858
GZUITABIAKMVPG,-0.8201092871060223,-1.076119770895376,0.07566510938122925,-0.8102027135018922,0.05749452719103315,-0.38659115289245016,-0.2070359089459618,0.6737907370542573,0.006294047475641498,0.04840003908019148,0.7190114456805421,-0.09983770904670254
HAPOVYFOVVWLRS,-1.108240729761456,-1.578504712949548,-2.4704397920862444,-1.5348431623957282,-1.1323855664496767,-0.808556663645927,-1.173885865384006,-1.2350400516981765,-1.2978693734272557,-0.9983237197449557,-1.9820043548920656,-0.9403028306046279
HBBVCKCCQCQCTJ,-1.2571206195358526,-1.647121428422864,-1.1403504701102727,-0.9479617959568034,-0.29144128760280813,-0.4397135631032999,-0.747878317952994,-0.3116167216460092,-0.6945079330801583,-0.5833416207737997,-0.7183911531369628,-0.7759963860257673
HBNPJJILLOYFJU,-0.817943402728192,-1.509315290813553,-0.8055927740327932,-0.35276239631952383,-0.3479305940534902,-0.6319363539589865,-0.6617553371111993,-0.4832229747464478,-1.295980467949913,-0.9929515339515036,-0.4931948138781907,-0.9641855623520547
HBOMLICNUCNMMY,-1.263500946190692,-1.7377694787404487,-1.6573237765812976,-1.3224227500881494,-0.9801675680046917,-0.8762204744867264,-1.2305608881430172,-0.9612803198887891,-1.0367842182185025,-1.0791840293125414,-2.076811218316729,-0.9239397447252501
HBPDKDSFLXWOAE,-1.3974863188895716,-1.8080286656734843,-0.8899179609228307,-1.1943822878721702,-0.9892856700198611,-1.0877060706697725,-1.067106848864093,-1.0305042912678242,-0.9579314116769374,-0.7799593431724112,-1.4549914543805222,-1.1067940884146497
HBUBKKRHXORPQB,-0.8023416727689504,-1.659751780773871,-0.5189242785353625,-0.7016150889091035,-0.4933447775349265,-0.890295141860566,-0.9198418412905565,-0.598499361815337,-0.08716079661530263,-1.0338774078279802,-1.5043041140522728,-0.19729374817985035
HCFDWZZGGLSKEP,-1.283108652615532,-1.7048010395074833,-0.6518294072959043,-0.3283450958132846,-0.37710607502513505,-0.9088994519399027,-1.1460054418774335,-0.8287285317808373,-1.0385358388599157,-0.8362755063353644,-0.7192248024137163,-0.8171330919542804
HCIBTBXNLVOFER,-1.0041243941329476,-1.3359356154961406,-0.07667493749772877,-0.9409451533376163,0.572846112609612,-0.524967198634837,-0.7339603714342721,0.169716289969332,-0.4059405838941986,-0.5154999697383811,0.8664038847256552,-0.23183601330918263
HCRKCZRJWPKOAR,-1.2002998715024111,-1.6616150868772634,-1.7727821172752605,-1.27770601464107,-1.152032051832411,-0.8532282427899516,-0.9575485523574566,-0.5673516793853267,-1.0737765895064977,-1.0128597031396758,-1.4569625726272561,-0.9384197189033878
HCYAFALTSJYZDH,-1.3931889171008494,-1.7237599001747248,0.21667336974761423,-0.947504280087082,-0.5328707521770717,-0.9193564524801972,-1.082279633613759,-0.3105851351813175,-0.8430621246796013,-0.44629217515178676,-0.24057469929103364,-0.3807983173409598
HCYFGRCYSCXKNQ,-1.3051182956890655,-1.6705520331932688,-1.170719610001845,-1.010522558194199,-1.070067016243039,-0.8573943649321757,-0.9407447735880076,-1.0869599536566805,-0.9414962924374726,-0.990628148019107,-1.9193726230291546,-0.8026230947664943
HDACQVRGBOVJII,-1.2999719596363117,-1.6771017836207753,-2.157155821086901,-1.2721082087121491,-0.5786709149549021,-0.6891782464759469,-0.9472082029405402,-0.8905676686954171,-1.2522090659584582,-1.1038161943795013,-1.2506377869672207,-0.9178611099517842
HDDNYFLPWFSBLN,-1.1314369178638475,-1.5958082492135324,-1.502635529764614,-1.1637236085614846,-0.11701563152845053,-0.6767739434735421,-1.0119867230497466,-0.6535045204803924,-0.9564324598108237,-0.7819572336577006,-1.4035123983773465,-1.0134021578825623
HDDSHPAODJUKPD,-1.0005520061382587,-1.7530753206736363,1.221796424816303,-0.9214459878501557,-0.16347295020312472,-0.8302483143106607,-0.7322474965282909,0.25996611712754497,-0.47382292237645807,-0.916449592804802,-0.7988597441424433,-0.5786813508880696
HDOVUKNUBWVHOX,-1.3676787129327497,-1.7425659177668615,-1.215001138330059,-0.8235690436404053,-0.9403328841761304,-0.8733074748225121,-0.9549562649982279,-1.1218248262498225,-1.015424236604258,-1.132275329972903,-2.1280340455227265,-0.8327822680971142
HDWIHXWEUNVBIY,-1.3704160222894306,-1.724653934601102,-1.1397781975931198,-1.1642462978183705,-0.8483270681567978,-0.8498726503651675,-0.7586772721182536,-0.5264816273090982,-1.0400509381995462,-1.0531695482273808,-0.5645591586882612,-0.7732917603585563
HEFNNWSXXWATRW,-1.489311033315728,-1.827365231952223,-1.1600845316072128,-1.0958964606191421,-0.35218548404828326,-0.8279708396367844,-0.9139507123206488,-0.7820134913183894,-1.4062312303131537,-0.7781678526661161,-0.8298794741506499,-1.051332618755653
HEMJJKBWTPKOJG,-1.3347492600176512,-1.804562722764037,-0.9827242958102589,-0.912430225916738,-0.352428526644521,-0.6296066640720915,-0.9448950608428692,-0.587376581118664,-1.1290551123597492,-0.9038725144341891,-0.8297103685848533,-1.109061409571427
HGBLNBBNRORJKI,-1.2512707919664876,-1.631146740753914,-2.8123563669017337,-1.566043149912887,-0.9162569811880585,-0.7750231374300475,-0.6276306254798023,-0.7174972926339482,-1.5005123431553862,-1.199345367401729,-1.8373713076951304,-0.7728819956326226
HHJUWIANJFBDHT,-0.5409272111709391,-0.8045736848795801,-1.4225830849854895,-0.6430363731428597,-0.37452519574518345,-0.46654725097136734,-0.29449845538634,0.1338524372013026,-0.47968975735289626,-0.8887543461072294,-0.30606413979380864,0.2846839639082845
HIFJCPQKFCZDDL,-0.47337083228595433,-0.9557351698713512,-2.659036813357267,-1.2258463044060965,-0.1800798956902016,-0.1826937691445224,-0.8163580199327088,-0.11246893608323379,-1.404734808094457,-0.8585446307663451,-0.798473491857927,-1.0593454481704074
HJLSLZFTEKNLFI,-1.4551013929994943,-1.7153171887942673,-1.6793335036092623,-1.0695788749250665,-1.0774456306953721,-0.6858868065836062,-0.9709685415485036,-0.5217825163021714,-1.0764891782132007,-0.9396082967148729,-1.5463114735819774,-1.2740890631153305
HJMQDJPMQIHLPB,-1.2352420312030787,-1.8353500863148289,0.4139073322757896,-0.7838804323396358,-0.5928502563145897,-0.8318635403998031,-0.9746781714908848,-0.4815783392035814,-0.48897576969264267,-0.9441257853310359,-1.04400186061915,-0.6254047309551202
