variant,task,cell,ik,y,n_repeats,mean_probability_chem,mean_probability_bio,mean_delta_probability,n_repeats_exceeding_threshold,effect_threshold,wilcoxon_alternative,wilcoxon_p_value,effect_and_stability_pass,bh_q_value,retained,classification
standardized,NR-ER,HA1E,FYPMFJGVHOHGLL,0,20,0.2739057374658944,0.2727533348796794,-0.0011524025862149887,0,-0.02,less,9.5367431640625e-06,False,3.982312751538826e-05,False,not_retained
standardized,NR-ER,HA1E,FZSPJBYOKQPKCD,0,20,0.14262319030674503,0.14329605985068783,0.0006728695439427778,0,-0.02,less,0.007656097412109375,False,0.018003587429840817,False,not_retained
standardized,NR-ER,HA1E,GAGWJHPBXLXJQN,0,20,0.08906343179624542,0.08906343111572511,-6.805203012216765e-10,0,-0.02,less,0.00016117095947265625,False,0.0005443470150816674,False,not_retained
standardized,NR-ER,HA1E,GBXSMTUPTTWBMN,0,20,0.10499224928365994,0.1041415364712647,-0.0008507128123952462,0,-0.02,less,0.24900436401367188,False,0.4410385779059638,False,not_retained
standardized,NR-ER,HA1E,GCUCIFQCGJIRNT,0,20,0.1365736766121263,0.13744570585122373,0.0008720292390974639,0,-0.02,less,0.24900436401367188,False,0.4410385779059638,False,not_retained
standardized,NR-ER,HA1E,GDLBFKVLRPITMI,0,20,0.08935048562739331,0.08935048622874155,6.013482406475035e-10,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,GDLIGKIOYRNHDA,0,20,0.1944080437509168,0.18470254696484417,-0.009705496786072645,2,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,GFBKORZTTCHDGY,0,20,0.08595657389177959,0.08488589230337226,-0.0010706815884073406,1,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,GFNANZIMVAIWHM,1,20,0.321631056266665,0.3243141288862453,0.0026830726195803374,1,0.05,greater,0.1558971405029297,False,0.2903057562338339,False,not_retained
standardized,NR-ER,HA1E,GGALEXMXDMUMDM,0,20,0.13656215693545143,0.13656215855823733,1.6227858591622014e-09,0,-0.02,less,0.9999933242797852,False,1.0,False,not_retained
standardized,NR-ER,HA1E,GGUSQTSTQSHJAH,0,20,0.21980228667964732,0.21619027300114352,-0.0036120136785037574,1,-0.02,less,0.9652099609375,False,1.0,False,not_retained
standardized,NR-ER,HA1E,GGXKWVWZWMLJEH,0,20,0.08739819758853744,0.08708370784374747,-0.0003144897447899482,0,-0.02,less,0.03792572021484375,False,0.07823599170068067,False,not_retained
standardized,NR-ER,HA1E,GJJFMKBJSRMPLA,0,20,0.18134851497919793,0.1790932860596277,-0.002255228919570229,1,-0.02,less,0.011975288391113281,False,0.026963966344696243,False,not_retained
standardized,NR-ER,HA1E,GJPICJJJRGTNOD,0,20,0.12292385764528757,0.12176840887187779,-0.0011554487734098014,1,-0.02,less,1.811981201171875e-05,False,7.134028843470982e-05,False,not_retained
standardized,NR-ER,HA1E,GJQPMPFPNINLKP,0,20,0.07746114727158854,0.07795203483385012,0.0004908875622615528,0,-0.02,less,0.0009927749633789062,False,0.002769319634688528,False,not_retained
standardized,NR-ER,HA1E,GJSURZIOUXUGAL,0,20,0.08698655278352055,0.08708072467609031,9.417189256976378e-05,0,-0.02,less,0.005344390869140625,False,0.013293448768367836,False,not_retained
standardized,NR-ER,HA1E,GLVAUDGFNGKCSF,0,20,0.07478276262398724,0.07478276347601527,8.520280266044455e-10,0,-0.02,less,0.9999971389770508,False,1.0,False,not_retained
standardized,NR-ER,HA1E,GMHKMTDVRCWUDX,0,20,0.09779709849568961,0.0977970977868096,-7.088800192678324e-10,0,-0.02,less,0.0007162094116210938,False,0.0020647208560959566,False,not_retained
standardized,NR-ER,HA1E,GMVPRGQOIOIIMI,0,20,0.11804159591141901,0.11818344904326197,0.0001418531318429346,0,-0.02,less,0.08247852325439453,False,0.1637685951650658,False,not_retained
standardized,NR-ER,HA1E,GNXFOGHNGIVQEH,0,20,0.10263908470936652,0.10353257728707221,0.000893492577705745,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,GOEMGAFJFRBGGG,0,20,0.07733444849877594,0.0779973778476434,0.0006629293488674547,0,-0.02,less,0.8613224029541016,False,1.0,False,not_retained
standardized,NR-ER,HA1E,GOTYRUGSSMKFNF,0,20,0.08598876731876336,0.08598876785876947,5.400061106608512e-10,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,GPXLMGHLHQJAGZ,0,20,0.14057140360395087,0.1396607240990007,-0.0009106795049501571,1,-0.02,less,0.026584625244140625,False,0.056533354300039786,False,not_retained
standardized,NR-ER,HA1E,GQGRDYWMOPRROR,0,20,0.1791818816422732,0.18304533821784813,0.0038634565755749153,0,-0.02,less,0.9999933242797852,False,1.0,False,not_retained
standardized,NR-ER,HA1E,GSDSWSVVBLHKDQ,0,20,0.07686826101978947,0.0768682612964417,2.766522129438176e-10,0,-0.02,less,0.9999904632568359,False,1.0,False,not_retained
standardized,NR-ER,HA1E,GSNHKUDZZFZSJB,0,20,0.1509018967239168,0.1509722970696307,7.040034571389741e-05,0,-0.02,less,0.3920631408691406,False,0.6540714383991232,False,not_retained
standardized,NR-ER,HA1E,GSNOZLZNQMLSKJ,0,20,0.08266279412296776,0.08278647205737086,0.0001236779344031068,0,-0.02,less,0.9757795333862305,False,1.0,False,not_retained
standardized,NR-ER,HA1E,GSVQIUGOUKJHRC,0,20,0.08735491940168837,0.08808905137699977,0.0007341319753113848,0,-0.02,less,0.9999971389770508,False,1.0,False,not_retained
standardized,NR-ER,HA1E,GSYQNAMOFFWAPF,0,20,0.17232978077508967,0.17225729184713723,-7.248892795246736e-05,0,-0.02,less,6.67572021484375e-05,False,0.00023587544759114584,False,not_retained
standardized,NR-ER,HA1E,GZHFODJQISUKAY,0,20,0.16674595911109094,0.16174160124091758,-0.005004357870173341,2,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,HBOMLICNUCNMMY,1,20,0.0647379560734588,0.06509745643796622,0.000359500364507425,0,0.05,greater,0.9997072219848633,False,1.0,False,not_retained
standardized,NR-ER,HA1E,HBPDKDSFLXWOAE,0,20,0.07392704833168148,0.07370892878726334,-0.00021811954441814453,0,-0.02,less,4.100799560546875e-05,False,0.00015028994134131898,False,not_retained
standardized,NR-ER,HA1E,HCFDWZZGGLSKEP,1,20,0.17183673979472516,0.17297989729322408,0.0011431574984989382,0,0.05,greater,0.28529834747314453,False,0.49389588293717734,False,not_retained
standardized,NR-ER,HA1E,HCRKCZRJWPKOAR,0,20,0.07360568715971198,0.07335705903370991,-0.0002486281260020949,0,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,HCYAFALTSJYZDH,0,20,0.21314990246380763,0.20123534753561287,-0.011914554928194787,2,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,HDACQVRGBOVJII,0,20,0.12528498033729835,0.12380016104496135,-0.0014848192923369841,1,-0.02,less,6.67572021484375e-06,False,3.0062557045930353e-05,False,not_retained
standardized,NR-ER,HA1E,HDDNYFLPWFSBLN,0,20,0.2143326081792921,0.21468895614502626,0.0003563479657341689,0,-0.02,less,0.9999980926513672,False,1.0,False,not_retained
standardized,NR-ER,HA1E,HDDSHPAODJUKPD,1,20,0.21378725613550187,0.21664406252851628,0.0028568063930143827,1,0.05,greater,0.0021104812622070312,False,0.0056361301924831185,False,not_retained
standardized,NR-ER,HA1E,HDWIHXWEUNVBIY,0,20,0.09509882610446636,0.09509882603145535,-7.301101945245137e-11,0,-0.02,less,0.36425304412841797,False,0.6091513286516504,False,not_retained
standardized,NR-ER,HA1E,HEFNNWSXXWATRW,0,20,0.14673451068571824,0.14422195502990925,-0.002512555655808944,1,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,HEMJJKBWTPKOJG,0,20,0.14962643613937954,0.14887970183452418,-0.0007467343048553843,0,-0.02,less,0.1471261978149414,False,0.2777258912177935,False,not_retained
standardized,NR-ER,HA1E,HGBLNBBNRORJKI,0,20,0.0798423133305571,0.07984231287722225,-4.5333485645948636e-10,0,-0.02,less,9.5367431640625e-06,False,3.982312751538826e-05,False,not_retained
standardized,NR-ER,HA1E,HJORMJIFDVBMOB,0,20,0.11602994272466072,0.12026031748821173,0.004230374763551039,0,-0.02,less,0.10808372497558594,False,0.209773764811771,False,not_retained
standardized,NR-ER,HA1E,HLFSDGLLUJUHTE,1,20,0.12997431847188307,0.12918230751111037,-0.0007920109607726586,0,0.05,greater,0.9999761581420898,False,1.0,False,not_retained
standardized,NR-ER,HA1E,HLVVITIHAZBPKB,0,20,0.2061841226698493,0.2064928910317459,0.0003087683618966025,0,-0.02,less,0.5795888900756836,False,0.9396158712050494,False,not_retained
standardized,NR-ER,HA1E,HPHUVLMMVZITSG,1,20,0.046981290451312746,0.0466818966706383,-0.0002993937806744347,0,0.05,greater,0.0007162094116210938,False,0.0020647208560959566,False,not_retained
standardized,NR-ER,HA1E,HPJKCIUCZWXJDR,0,20,0.16456643265613805,0.16532421935373445,0.0007577866975963854,0,-0.02,less,0.011975288391113281,False,0.026963966344696243,False,not_retained
standardized,NR-ER,HA1E,HRRBJVNMSRJFHQ,0,20,0.13934527333151028,0.13566225022198927,-0.003683023109521011,1,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,HSHNITRMYYLLCV,0,20,0.17330969985150904,0.17193232542419717,-0.0013773744273118573,1,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,HSRJKNPTNIJEKV,0,20,0.09917536608658817,0.09612288796739213,-0.003052478119196026,1,-0.02,less,0.001827239990234375,False,0.004917845129966736,False,not_retained
standardized,NR-ER,HA1E,HSUGRBWQSSZJOP,0,20,0.1792406444495797,0.17901025200798715,-0.00023039244159254457,0,-0.02,less,3.147125244140625e-05,False,0.00011720915098448057,False,not_retained
standardized,NR-ER,HA1E,HUNIPYLVUPMFCZ,1,20,0.08959830547237382,0.08818189066938625,-0.0014164148029875798,0,0.05,greater,0.9946556091308594,False,1.0,False,not_retained
standardized,NR-ER,HA1E,HUPFGZXOMWLGNK,0,20,0.2522648737272618,0.25226487261149755,-1.1157643461934263e-09,0,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,HWVNEWGKWRGSRK,0,20,0.2010541069621595,0.2012384086700703,0.0001843017079108167,0,-0.02,less,0.0011625289916992188,False,0.0032167970894809708,False,not_retained
standardized,NR-ER,HA1E,HXCNRYXBZNHDNE,0,20,0.1272118539129456,0.12721185237096783,-1.5419777524283696e-09,0,-0.02,less,0.0007162094116210938,False,0.0020647208560959566,False,not_retained
standardized,NR-ER,HA1E,HXHWSAZORRCQMX,1,20,0.15523270442248058,0.15523271088314392,6.4606632974029136e-09,0,0.05,greater,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,HXYVTAGFYLMHSO,0,20,0.06422320646041355,0.06389541466990901,-0.0003277917905045398,0,-0.02,less,9.5367431640625e-06,False,3.982312751538826e-05,False,not_retained
standardized,NR-ER,HA1E,HYWYRSMBCFDLJT,0,20,0.13051187463734468,0.13151025835279867,0.000998383715453987,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,HYYBABOKPJLUIN,0,20,0.25324161769412606,0.25592641232568647,0.0026847946315604067,1,-0.02,less,0.9836158752441406,False,1.0,False,not_retained
standardized,NR-ER,HA1E,IAIWVQXQOWNYOU,0,20,0.07401831170652202,0.07280965660213447,-0.00120865510438756,1,-0.02,less,0.5795888900756836,False,0.9396158712050494,False,not_retained
standardized,NR-ER,HA1E,IAKOZHOLGAGEJT,1,20,0.34690645365523237,0.3495196096631215,0.0026131560078890615,1,0.05,greater,0.0133209228515625,False,0.029799077417943385,False,not_retained
standardized,NR-ER,HA1E,IANQTJSKSUMEQM,0,20,0.2917929089117105,0.29810190899623656,0.00630900008452617,0,-0.02,less,0.9999971389770508,False,1.0,False,not_retained
standardized,NR-ER,HA1E,IBAQFPQHRJAVAV,0,20,0.07414102686111262,0.07442474502141473,0.0002837181603021155,0,-0.02,less,0.0036478042602539062,False,0.009378123639234856,False,not_retained
standardized,NR-ER,HA1E,IENZQIKPVFGBNW,0,20,0.13353491771334455,0.13800444153932054,0.004469523825975964,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,IIBYAHWJQTYFKB,0,20,0.1862888955653927,0.18628889433026616,-1.2351265329946237e-09,0,-0.02,less,1.9073486328125e-06,False,1.0347741795337107e-05,False,not_retained
standardized,NR-ER,HA1E,IISBACLAFKSPIT,1,20,0.43263163568067975,0.43424122263994763,0.0016095869592678974,0,0.05,greater,0.0291290283203125,False,0.06118872107529059,False,not_retained
standardized,NR-ER,HA1E,IJHNSHDBIRRJRN,1,20,0.1813017968991464,0.18446698068040598,0.003165183781259598,0,0.05,greater,0.0133209228515625,False,0.029799077417943385,False,not_retained
standardized,NR-ER,HA1E,IKGXIBQEEMLURG,1,20,0.19634851313828386,0.1963485131309959,-7.28793414506157e-12,0,0.05,greater,0.6628885269165039,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ILNRQFBVVQUOLP,0,20,0.1629048066493357,0.16330397277014477,0.0003991661208090802,0,-0.02,less,0.009616851806640625,False,0.022013325231811928,False,not_retained
standardized,NR-ER,HA1E,IMSSROKUHAOUJS,1,20,0.4188427167331744,0.425329217716144,0.006486500982969689,1,0.05,greater,0.6628885269165039,False,1.0,False,not_retained
standardized,NR-ER,HA1E,IMWZZHHPURKASS,0,20,0.14766487524768995,0.14164423264332218,-0.006020642604367729,2,-0.02,less,0.9053258895874023,False,1.0,False,not_retained
standardized,NR-ER,HA1E,IMZMKUWMOSJXDT,0,20,0.11495348533429776,0.11374076399211519,-0.0012127213421825656,0,-0.02,less,0.5652561187744141,False,0.9228944688046713,False,not_retained
standardized,NR-ER,HA1E,INJOMKTZOLKMBF,0,20,0.11958713059915542,0.12615711397652676,0.006569983377371328,0,-0.02,less,0.7509956359863281,False,1.0,False,not_retained
standardized,NR-ER,HA1E,INWLQCZOYSRPNW,0,20,0.1173549631896977,0.11735496330803523,1.1833755642065568e-10,0,-0.02,less,0.7954511642456055,False,1.0,False,not_retained
standardized,NR-ER,HA1E,IOVGROKTTNBUGK,0,20,0.2032590005173843,0.2035460201143609,0.0002870195969765663,0,-0.02,less,0.2979097366333008,False,0.5105965386575727,False,not_retained
standardized,NR-ER,HA1E,IPEHBUMCGVEMRF,0,20,0.04625521803795292,0.04578512997520877,-0.0004700880627441454,0,-0.02,less,0.00029277801513671875,False,0.0009296039282451577,False,not_retained
standardized,NR-ER,HA1E,IPOKCKJONYRRHP,0,20,0.1153758608173775,0.11597740734375547,0.0006015465263780134,0,-0.02,less,0.01811695098876953,False,0.039627235654800655,False,not_retained
standardized,NR-ER,HA1E,IPVQLZZIHOAWMC,0,20,0.10296069689037009,0.10501246504594652,0.002051768155576445,0,-0.02,less,0.18413829803466797,False,0.3365286136495656,False,not_retained
standardized,NR-ER,HA1E,IPWKIXLWTCNBKN,0,20,0.0625355312047997,0.062260361434959145,-0.0002751697698405591,0,-0.02,less,0.004717826843261719,False,0.01186344049272746,False,not_retained
standardized,NR-ER,HA1E,IRSCQMHQWWYFCW,0,20,0.07267828205929894,0.07228355123916928,-0.0003947308201296372,0,-0.02,less,0.9336366653442383,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ISEUFVQQFVOBCY,0,20,0.05243518143141527,0.052337573740207144,-9.760769120812466e-05,0,-0.02,less,0.08247852325439453,False,0.1637685951650658,False,not_retained
standardized,NR-ER,HA1E,ITJNARMNRKSWTA,0,20,0.20348509099002549,0.20348509077369964,-2.163258266962842e-10,0,-0.02,less,0.3107566833496094,False,0.5286700119206935,False,not_retained
standardized,NR-ER,HA1E,IUBSYMUCCVWXPE,0,20,0.08206016840037911,0.08231192387533717,0.00025175547495804934,0,-0.02,less,0.1558971405029297,False,0.2903057562338339,False,not_retained
standardized,NR-ER,HA1E,IVVNZDGDKPTYHK,0,20,0.06551654416267896,0.06423340986970162,-0.001283134292977341,0,-0.02,less,1.9073486328125e-06,False,1.0347741795337107e-05,False,not_retained
standardized,NR-ER,HA1E,IWVRVEIKCBFZNF,0,20,0.20330850172925855,0.20330850119781396,-5.314445911119847e-10,0,-0.02,less,0.009616851806640625,False,0.022013325231811928,False,not_retained
standardized,NR-ER,HA1E,IXORZMNAPKEEDV,0,20,0.20702920291747348,0.20702920147685577,-1.4406176890302546e-09,0,-0.02,less,5.245208740234375e-05,False,0.00018628602175368476,False,not_retained
standardized,NR-ER,HA1E,IYIKLHRQXLHMJQ,0,20,0.18515474928171666,0.1711878432985647,-0.01396690598315192,3,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,IZJDOKYDEWTZSO,1,20,0.13917528071243024,0.16057491568691912,0.0213996349744889,2,0.05,greater,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,JARNORYOPMINDY,0,20,0.1370490875067883,0.13555916412926816,-0.0014899233775201165,1,-0.02,less,6.67572021484375e-06,False,3.0062557045930353e-05,False,not_retained
standardized,NR-ER,HA1E,JBDGDEWWOUBZPM,0,20,0.13590061020535527,0.13952473723119413,0.003624127025838854,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,JCKYGMPEJWAADB,0,20,0.113305742553901,0.12412144789751385,0.01081570534361286,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,JFJZZMVDLULRGK,0,20,0.15715217889419458,0.15715217871016965,-1.8402493001667962e-10,0,-0.02,less,0.23745250701904297,False,0.4238465734096389,False,not_retained
standardized,NR-ER,HA1E,JGPJQFOROWSRRS,0,20,0.12316959935840262,0.12280775199863006,-0.0003618473597725401,0,-0.02,less,0.001827239990234375,False,0.004917845129966736,False,not_retained
standardized,NR-ER,HA1E,JGSARLDLIJGVTE,0,20,0.11292757736265913,0.11336266136320419,0.00043508400054506554,0,-0.02,less,0.006808280944824219,False,0.016459317792925917,False,not_retained
standardized,NR-ER,HA1E,JIVPVXMEBJLZRO,0,20,0.11613308281908366,0.11970652216466757,0.0035734393455839155,0,-0.02,less,0.5938224792480469,False,0.9604311929622167,False,not_retained
standardized,NR-ER,HA1E,JIVZKJJQOZQXQB,0,20,0.10761067993906834,0.11255300015087862,0.004942320211810254,0,-0.02,less,0.9999933242797852,False,1.0,False,not_retained
standardized,NR-ER,HA1E,JJCFRYNCJDLXIK,0,20,0.25882327885246165,0.25882327653287013,-2.319591500821172e-09,0,-0.02,less,1.9073486328125e-06,False,1.0347741795337107e-05,False,not_retained
standardized,NR-ER,HA1E,JKKFKPJIXZFSSB,1,20,0.343411226916587,0.34883008923475955,0.005418862318172587,2,0.05,greater,0.4061775207519531,False,0.6759814294639993,False,not_retained
standardized,NR-ER,HA1E,JLGKQTAYUIMGRK,0,20,0.20146441095982084,0.19967782377261806,-0.0017865871872028108,1,-0.02,less,1.9073486328125e-06,False,1.0347741795337107e-05,False,not_retained
standardized,NR-ER,HA1E,JLICHNCFTLFZJN,0,20,0.1685944207073967,0.16798787301602378,-0.0006065476913728926,0,-0.02,less,1.9073486328125e-06,False,1.0347741795337107e-05,False,not_retained
standardized,NR-ER,HA1E,JLRGJRBPOGGCBT,0,20,0.07202287598356269,0.0721600260470938,0.00013715006353110724,0,-0.02,less,0.08842658996582031,False,0.17407405853271485,False,not_retained
standardized,NR-ER,HA1E,JLVHTNZNKOSCNB,0,20,0.09414509536331134,0.09414509500598134,-3.5732999476012494e-10,0,-0.02,less,0.001827239990234375,False,0.004917845129966736,False,not_retained
standardized,NR-ER,HA1E,JNTOCHDNEULJHD,0,20,0.06796952841133638,0.06724394986008037,-0.0007255785512560196,0,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,JOAHPSVPXZTVEP,1,20,0.12204037548817843,0.1220403742009799,-1.2871985394236063e-09,0,0.05,greater,0.9999589920043945,False,1.0,False,not_retained
standardized,NR-ER,HA1E,JQSAYKKFZOSZGJ,0,20,0.12973244414826074,0.12973244341049828,-7.377624816617967e-10,0,-0.02,less,0.0004253387451171875,False,0.0012910061470737541,False,not_retained
standardized,NR-ER,HA1E,JQSHBVHOMNKWFT,0,20,0.10298952581790559,0.1039431426639803,0.0009536168460747008,0,-0.02,less,0.03792572021484375,False,0.07823599170068067,False,not_retained
standardized,NR-ER,HA1E,JRWZLRBJNMZMFE,0,20,0.1900059239974468,0.19000592557272167,1.5752748744324308e-09,0,-0.02,less,0.9981727600097656,False,1.0,False,not_retained
standardized,NR-ER,HA1E,JSDRRTOADPPCHY,0,20,0.1138016676792842,0.11257769186089965,-0.0012239758183845762,1,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,JTEGQNOMFQHVDC,0,20,0.07716022241958455,0.07668343348425902,-0.0004767889353255499,0,-0.02,less,0.00035381317138671875,False,0.0011030645931468291,False,not_retained
standardized,NR-ER,HA1E,JTLXCMOFVBXEKD,0,20,0.1118717926787792,0.11187179310306813,4.242889213579293e-10,0,-0.02,less,0.9975700378417969,False,1.0,False,not_retained
standardized,NR-ER,HA1E,JWBOIMRXGHLCPP,1,20,0.42734757753348324,0.43020664480832016,0.002859067274836838,1,0.05,greater,0.022027015686035156,False,0.0472791707404306,False,not_retained
standardized,NR-ER,HA1E,JYGXADMDTFJGBT,1,20,0.32127395772357326,0.32127395693497934,-7.885939512508599e-10,0,0.05,greater,0.9931917190551758,False,1.0,False,not_retained
standardized,NR-ER,HA1E,JZQKKSLKJUAGIC,0,20,0.08780756997319591,0.0878075701194556,1.4625970920500997e-10,0,-0.02,less,0.9923439025878906,False,1.0,False,not_retained
standardized,NR-ER,HA1E,JZUTXVTYJDCMDU,0,20,0.10362069357170227,0.10064187158174547,-0.0029788219899568005,1,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,KBAFPSLPKGSANY,0,20,0.18420403869894492,0.1841376375539162,-6.640114502871886e-05,1,-0.02,less,0.9958457946777344,False,1.0,False,not_retained
standardized,NR-ER,HA1E,KBDSLGBFQAGHBE,1,20,0.25079754709305485,0.24992939107013293,-0.0008681560229219121,0,0.05,greater,0.9986438751220703,False,1.0,False,not_retained
standardized,NR-ER,HA1E,KCLANYCVBBTKTO,0,20,0.10387938194943458,0.10366732752112584,-0.0002120544283087347,0,-0.02,less,0.0005083084106445312,False,0.001522715195365574,False,not_retained
standardized,NR-ER,HA1E,KEDQCFRVSHYKLR,0,20,0.11035920643623001,0.11009326801010821,-0.0002659384261218159,0,-0.02,less,0.009616851806640625,False,0.022013325231811928,False,not_retained
standardized,NR-ER,HA1E,KIQQMECNKUGGKA,1,20,0.5353693638948401,0.535897325276831,0.0005279613819909046,0,0.05,greater,0.13867759704589844,False,0.26467829463884773,False,not_retained
standardized,NR-ER,HA1E,KJADKKWYZYXHBB,0,20,0.08486504279562307,0.08238538107135578,-0.002479661724267294,2,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,KJFMBFZCATUALV,1,20,0.38864377762415814,0.3886437798177685,2.1936103100639313e-09,0,0.05,greater,6.67572021484375e-06,False,3.0062557045930353e-05,False,not_retained
standardized,NR-ER,HA1E,KJHKTHWMRKYKJE,0,20,0.15591905496091102,0.15363915764236213,-0.0022798973185488994,1,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,KLPWJLBORRMFGK,0,20,0.09297483437683733,0.09713099912607154,0.004156164749234203,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,KMPWYEUPVWOPIM,0,20,0.19958691892328667,0.1986003774393458,-0.0009865414839408601,0,-0.02,less,1.811981201171875e-05,False,7.134028843470982e-05,False,not_retained
standardized,NR-ER,HA1E,KNAHARQHSZJURB,1,20,0.05793679197703235,0.05698014143716055,-0.000956650539871801,0,0.05,greater,0.9999980926513672,False,1.0,False,not_retained
standardized,NR-ER,HA1E,KNHUKKLJHYUCFP,1,20,0.16618214952634716,0.16589395446549196,-0.00028819506085521056,0,0.05,greater,0.9757795333862305,False,1.0,False,not_retained
standardized,NR-ER,HA1E,KPJZHOPZRAFDTN,0,20,0.12632463051111562,0.1265695764360148,0.00024494592489915644,0,-0.02,less,0.9892578125,False,1.0,False,not_retained
standardized,NR-ER,HA1E,KPQZUUQMTUIKBP,0,20,0.05851413654641746,0.05799167030011624,-0.0005224662463012293,0,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,KPSRODZRAIWAKH,0,20,0.20265183310951204,0.2006429186390593,-0.002008914470452776,1,-0.02,less,0.0009927749633789062,False,0.002769319634688528,False,not_retained
standardized,NR-ER,HA1E,KQKPFRSPSRPDEB,0,20,0.08051248489164772,0.08051248440175773,-4.898899771954568e-10,0,-0.02,less,3.147125244140625e-05,False,0.00011720915098448057,False,not_retained
standardized,NR-ER,HA1E,KRMDCWKBEZIMAB,0,20,0.2414426601142024,0.23422611246537528,-0.007216547648827139,1,-0.02,less,9.5367431640625e-06,False,3.982312751538826e-05,False,not_retained
standardized,NR-ER,HA1E,KRVOJOCLBAAKSJ,0,20,0.13293683717003812,0.1354027544087061,0.0024659172386679576,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,KTHVBAZBLKXIHZ,0,20,0.20166490684671787,0.20166490548396068,-1.3627572043040105e-09,0,-0.02,less,0.0001049041748046875,False,0.0003650453355577257,False,not_retained
standardized,NR-ER,HA1E,KTUFNOKKBVMGRW,0,20,0.12429654006831632,0.1172727953359373,-0.007023744732379006,3,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,KVWDHTXUZHCGIO,0,20,0.1278466558908282,0.12784665584167243,-4.9155775977416385e-11,0,-0.02,less,0.3371114730834961,False,0.5706874814607588,False,not_retained
standardized,NR-ER,HA1E,KWGRBVOPPLSCSI,1,20,0.09549588929237196,0.09488373995210987,-0.0006121493402620789,0,0.05,greater,0.999995231628418,False,1.0,False,not_retained
standardized,NR-ER,HA1E,KXGVEGMKQFWNSR,0,20,0.4305592953014733,0.4288884618574187,-0.0016708334440545592,1,-0.02,less,0.3107566833496094,False,0.5286700119206935,False,not_retained
standardized,NR-ER,HA1E,KXNPVXPOPUZYGB,0,20,0.08814364917108367,0.08694554979375214,-0.0011980993773315206,1,-0.02,less,9.5367431640625e-07,False,6.140949570129965e-06,False,not_retained
standardized,NR-ER,HA1E,KYRVNWMVYQXFEU,0,20,0.17334543997580892,0.17998950306271008,0.00664406308690114,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,LCFVJGUPQDGYKZ,0,20,0.28669197609104197,0.28839675827928274,0.0017047821882407276,0,-0.02,less,0.805811882019043,False,1.0,False,not_retained
standardized,NR-ER,HA1E,LCTZPQRFOZKZNK,0,20,0.22145751703998412,0.23270328324007977,0.011245766200095634,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,LEQAKWQJCITZNK,0,20,0.17347454212323712,0.1734745420514929,-7.1744230001336e-11,0,-0.02,less,0.19418811798095703,False,0.3520937191812616,False,not_retained
