ik,NR-AR_chem_logit,NR-AR-LBD_chem_logit,NR-AhR_chem_logit,NR-Aromatase_chem_logit,NR-ER_chem_logit,NR-ER-LBD_chem_logit,NR-PPAR-gamma_chem_logit,SR-ARE_chem_logit,SR-ATAD5_chem_logit,SR-HSE_chem_logit,SR-MMP_chem_logit,SR-p53_chem_logit
DJEIHHYCDCTAAH,-1.6319660290340614,-1.9417075722956882,0.66290313906245,-0.47846226893167143,-0.14817218869421128,-0.6938581290227458,-0.8038561973255303,-0.7869102169724324,-0.9658060503962628,-0.22584912264694848,-0.4950552887873628,-0.6657957801228561
DJHCCTTVDRAMEH,-1.6613373725674,-1.930356165254995,1.1641146414374282,-0.4947230541644455,-0.13709005464272284,-0.702954634774369,-0.8202171577272883,-0.5328829697550043,-0.7687505718660089,-0.1653381746720641,-0.12202785174124081,-0.2925316937564303
DJQOOSBJCLSSEY,-1.379980656993804,-1.831501452990532,-0.6060228536846392,-0.8754118881133123,-0.6190156117214259,-0.5124344492629314,-1.0009484722336193,-0.9924533846326359,-1.1750460514251866,-0.8419004745785732,-1.2209724468375704,-0.6904225813219087
DKGZKTPJOSAWFA,-1.6008508147218963,-1.9275325464643729,0.083047334102001,-0.6371898062475635,-0.5893238487950085,-0.7756299069551302,-1.0256407175782682,-0.8055271052098709,-0.8086386167481321,-0.5933848558056729,-1.1558907201356086,-0.5463251609216992
DKLKMKYDWHYZTD,-1.4546616005492856,-1.7917701419628635,-0.3837188099950881,-0.5365963071730617,-0.47765430327510305,-0.6920797670101595,-0.9605059026468319,-0.7615372397576511,-0.9920838323964494,-0.7118028722457195,-1.1631946629924612,-0.6358308061914156
DKMFBWQBDIGMHM,-1.562456325463915,-1.9036923403821702,-0.6736825321801112,-0.8633502483746816,-0.8438781805534202,-0.799316935354265,-1.0040086385583757,-0.9470789344424893,-1.3394482947624686,-0.6878721702058807,-1.2081005547679244,-1.1799820490355004
DKNWSYNQZKUICI,-1.704123298960113,-1.9952293653900872,0.323247621520971,-0.8012783200487535,-0.024918356634485172,-0.7843435885639215,-0.8628417287461281,-0.2413992811029955,-0.8884346711889068,-0.49483226734036767,-0.43814955797467325,-0.9727105202919614
DKYWVDODHFEZIM,-1.6875777950095874,-1.8676926658309836,0.9888193320864811,-0.5829131820434438,0.103888303270008,-0.6635326549251069,-0.8062337146292244,0.5162959931565876,-1.004271556585957,-0.4749418815191452,0.23979113061443555,-1.0292983315690432
DLNKOYKMWOXYQA,-1.6515458010749644,-1.8952507919233685,0.10663011108205071,-0.6849853811859177,-0.03292276010170514,-0.7325728554287206,-0.6418366169364316,-0.1331828278013025,-0.7958867602091636,-0.4205277631703663,-0.2785260753806443,-0.9059413325814207
DLZUBMGMHUNDLF,-1.6726217425611343,-1.8918072255088043,0.37538927779942227,-0.6561154064792867,0.1747077060309991,-0.6985873855882472,-0.749052531300348,0.2505888487545822,-1.0271293105278327,-0.3498204808208104,0.07312480736905237,-0.9932855670106218
DMDGGSIALPNSEE,-1.3805352157131694,-1.7629194833012236,-0.05852186935617583,-0.6362543195686906,-0.42043553147174034,-0.7461741139702486,-0.8304385824054232,-0.24080643033347246,-0.9103030447302066,-0.6061284099736985,-0.25672420693543396,-0.6489759431156092
DMJNNHOOLUXYBV,-1.394515513493005,-1.7320067378597552,-0.49835011125877365,-0.7779328383866833,-1.0714669457996835,-0.9225694943581686,-1.0367178261929872,-1.1634882706829335,-1.0656529200877929,-0.7559666718959835,-1.7259663252582498,-0.8987619607809766
DMJWENQHWZZWDF,-1.3690475891328069,-1.7387210371266324,-0.45185400383991686,-0.8461037689522386,-1.0936253781885736,-0.9000495220383168,-1.0754457901386059,-1.2896753501161626,-1.035532722398676,-0.7622731118004338,-1.736393267524492,-0.8036755469776126
DMZCCFMMPHJWQY,-1.2935501339790103,-1.6907413169312466,-1.4191555564565088,-0.7032733210737863,-1.0923262087624883,-0.8568129872867352,-1.0435064112921706,-1.1409960038434055,-1.0943557022796873,-0.7736889243634024,-1.4899136575165672,-0.9182630215166392
DNIAPMSPPWPWGF,-1.3854853153717808,-1.66281057679267,-1.175760695616716,-0.2577047875041799,-0.8816318792605966,-0.8409478302556703,-0.6932294398757836,-0.6639253785575593,-0.9669935261520963,-0.602882736444568,-1.0458260839949372,-0.6718109757158249
DNTGGZPQPQTDQF,-1.2498983843395022,-1.6785878184399428,-1.0972910684218968,-0.643392183588209,-0.9191126092211748,-0.8560478583461146,-0.9074399524080309,-0.8217726694398616,-1.0149035822270611,-0.7691847715803523,-1.3421334530241462,-0.7631771801658416
DNTSIBUQMRRYIU,0.3892267742699505,0.06374043374702328,-2.650527397826368,-0.9649731217707952,0.3591540790815807,0.1632520852163475,-0.8324278442318042,-0.830141264225457,-1.5610473066142951,-0.6696343223605989,-1.4299874541356916,-1.322244506342938
DNXHEGUUPJUMQT,0.49948279366486137,0.19457351359164993,-2.7005469534491557,-0.9633312038133828,0.4037620275518109,-0.08403105208450376,-0.806400913292844,-0.7965151682372558,-1.5460636437659512,-0.7408686385071535,-1.3615085133697247,-1.3520062303786256
DOMXUEMWDBAQBQ,0.45385689930937156,0.12884516466960638,-2.782526083993461,-0.9879946504542177,0.2355833887396496,-0.2103200963753507,-0.8021008494920443,-0.8861954502080158,-1.5579163776507852,-0.7670206482441406,-1.4189677868702182,-1.3531478733039368
DOUYETYNHWVLEO,0.40079086498665967,-0.16307424790372735,-2.8595823997810057,-1.0717649680429089,-0.04210745358565144,-0.2867716871714462,-0.9818894240060634,-1.1170657267183173,-1.4657347781153283,-0.853471248958239,-1.6936273052139335,-1.226811476353459
DPSPPJIUMHPXMA,0.4124574440696086,0.009381595198224688,-2.738278545596923,-0.9830706808728615,0.20427416216375227,-0.21664887088570586,-0.8331471900290839,-0.9375105084521032,-1.565892920934393,-0.7368579489905625,-1.4175427009907666,-1.2233575446882328
DPWPWRLQFGFJFI,-1.5451508411240023,-1.9053060234872021,-1.1794702154602474,-0.6848060313355624,-0.7705044693493732,-0.7574922565518301,-1.050864806939914,-0.601093298919164,-1.0999752723449954,-0.665860343021076,-1.179220428262173,-1.3010321491511054
DQCKKXVULJGBQN,-1.6758653023268657,-1.9105266318215333,-1.1470357003375697,-0.7648571278475091,-1.0177685700899084,-0.9887212602379263,-1.159338148622072,-1.069772743258316,-1.373602723457502,-0.4375516847170244,-1.4514971667629801,-1.224702024850228
DQKXQSGTHWVTAD,-1.6022250115977488,-1.8456212278160733,-1.7181876034291022,-0.8290908633611533,-0.9564506880205492,-0.6924565623351457,-0.9355796265577503,-0.7507697357250552,-1.207993058936336,-0.6879608347576588,-1.4409693139932156,-1.4584797324439507
DQMZLTXERSFNPB,-1.6271548748424742,-1.9146916334704898,-1.2842296408472873,-0.8254170055355592,-1.0287133463636056,-0.8181554271386157,-1.0729417113967858,-0.9224190935923016,-1.1281003309359057,-0.5911488618160105,-1.5369652163271832,-1.4383480143835814
DRLFMBDRBRZALE,-1.60373324502526,-1.942162367536222,-1.1768731825804715,-0.7122811978429462,-0.847205544633318,-0.8143861682495706,-1.0726611083448052,-0.769214465956632,-1.2301542706612631,-0.7265748846331536,-1.2501982319695122,-1.3791050267217781
DRZXDZYWZSKFDL,-1.6165332471021252,-1.8955990491495918,-0.12105054800760909,0.06276874865118973,-0.2009994125357246,-0.847175111489682,-1.018903794537466,-0.24146842081679246,-1.2376380409255652,-0.44944907751179874,0.07873443465689753,-0.850841907527698
DSFGXPJYDCSWTA,-1.5619687312584603,-1.8552643643553923,-0.05713450195451949,0.17251191014597994,-0.3007045035871026,-0.8265734423106647,-0.9901819308766129,-0.5322346629089347,-1.1083330086670582,-0.6557111404098022,-0.03758444837678797,-0.7145066823234596
DTOSIQBPPRVQHS,-1.3501359925914316,-1.762471030998536,-0.4994652788717028,-0.34425764660512714,-0.2962360103372307,-0.8552797995776575,-1.0694464245711788,-0.8759100799670613,-1.0720269353952039,-0.7022523379787221,-0.734986122628415,-0.8944473182961432
DTOUUUZOYKYHEP,-1.6087526977404767,-1.8942146111462992,-0.37067094994956234,0.026587709445583075,-0.2271791573500835,-0.8580004472866017,-0.9234109408654625,-0.2644097345149082,-1.168925851354824,-0.49540859653334735,0.016257674237914313,-0.8273195401883285
DUEPRVBVGDRKAG,-1.4085319933546105,-1.8375986944359064,-1.1638599788372246,-0.6216334735577917,-0.3874050502291135,-0.8311904115667802,-0.9975493965866271,-0.7218708086218983,-1.2399994688370306,-0.6838100714797742,-0.9253505166313173,-0.924071621079624
DUHUCHOQIDJXAT,-1.3271872031013845,-1.6598739199066135,-0.18501208844572364,-0.3899570689264749,0.26097539796645924,-0.36871073539161175,-0.7006676499813199,0.6841657032920091,-0.41080379684033347,0.03638814568760907,0.7964986761684344,-0.32027126452392823
DURULFYMVIFBIR,-1.3344135216877842,-1.6381802556026277,-0.028159751371808085,-0.14318694386083738,0.17447907760683665,-0.509734612134024,-0.46574891738145585,0.7634585486773273,-0.4308654854667513,-0.2391889023779718,0.767874334400847,-0.5203931825633615
DWTTZBARDOXEAM,-1.4115150765768618,-1.4664708176748762,-0.26764061594496436,-0.0172212697618896,0.2697478610565214,-0.6564873821308359,-0.44418261060575165,0.7387043250318189,-0.39017817441292635,-0.21527655721383165,0.6611823508191417,-0.6264064063684217
DXGLGDHPHMLXJC,-1.3323235457696923,-1.6492140979490082,-0.10171365334792026,-0.3518567046172362,0.18146619302291792,-0.5989999649750661,-0.7234913528732216,0.601222553878713,-0.4849933880575139,-0.2728760869988294,0.7443253115862781,-0.4840432475651514
DYDCUQKUCUHJBH,-0.6582918141620673,-1.0172593692499334,-2.7656578352955314,-0.4675187544799953,-0.3543405630605778,-0.5651870754564562,-0.7679849821746185,-1.1814135247256934,-0.8358468129154781,-0.8608724852814168,-1.4215109477728884,-0.20090348305358557
DYEFUKCXAQOFHX,-0.6481329083591796,-0.9929905074296081,-2.748934447213543,-0.4462027543206899,-0.3637991507782783,-0.5750809542560769,-0.7058482634060357,-1.145774885473757,-0.9034665501214472,-0.8264374621507959,-1.4106230847814007,-0.13102578976105347
DZZWHBIBMUVIIW,-0.6601124341245842,-0.9826280962198812,-2.7332559739118705,-0.42606152890384064,-0.37662901552332584,-0.5752179788568618,-0.7784719345476729,-1.1147281730694045,-0.8475681053187678,-0.8156903224495876,-1.4436001260401368,-0.13329052559384857
FABPRXSRWADJSP,-0.606952408941034,-0.8735142742744757,-2.7973372777352563,-0.44945186318254315,-0.33080337796730386,-0.5504761373445928,-0.9818799166661456,-1.2115060822151507,-0.8454973789878404,-0.8675957607929324,-1.4883933577468542,-0.3531463764320819
FAEKWTJYAYMJKF,-1.027917282977199,-1.430266821172665,-0.539776988833424,-0.5781263092973512,-0.37494961285073897,-0.5507550238604114,-0.7790170622133931,-0.0718233432719179,-1.2376438590027952,-0.39362686839986855,-0.7787925288778357,-0.724615565964865
FAGUFWYHJQFNRV,-1.1594101241211892,-1.4907169103455655,-1.2105792463844438,-0.9131780840464873,-0.6631345318466769,-0.6401348853100491,-0.728349517384204,-0.6415606256251094,-1.3242648516017703,-0.7710998363189767,-1.246497294762976,-0.7540567549127277
FAKRSMQSSFJEIM,-1.13950090789143,-1.571350652522883,-0.7878129325548321,-0.8610874517395306,-0.7193655939964942,-0.6964234439020893,-1.0512130387068865,-0.6207117088716638,-1.2562124739194995,-0.6767782613824488,-1.2931895357109837,-1.012246835536412
FASDKYOPVNHBLU,-1.214410954818761,-1.6603325599658763,-0.7400345252445812,-0.8129514467495224,-0.6085323767349164,-0.751668898058722,-1.1045977695387073,-0.7162807261052648,-1.3518596289125744,-0.716832393573148,-1.5437487764429776,-0.9390944198897652
FAXGPCHRFPCXOO,-1.4864679923326902,-1.9750658168090856,-0.2829027253799218,-0.9610591772795638,-0.4245480454963254,-0.7702666110125262,-0.9511772116456759,-0.2422292680175907,-0.9917240540099934,-0.6026610475961163,0.4816273682972099,-1.2227729911235137
FBOZXECLQNJBKD,-1.3430996147365053,-1.7185804498484831,-0.3826725284405446,-0.7675948705736589,-0.01888873268389799,-0.5441796049909442,-0.46567652825339,0.5493774036157099,-0.7167872852282502,-0.5884415945839615,0.3580875998741091,-0.6875647565320189
FDKXTQMXEQVLRF,-1.653292287019645,-1.9204273265744232,-1.0667668454722325,-1.0282970701179985,-0.5310320480741255,-0.802460674051388,-0.925275523358094,0.04494253031452051,-1.1106924652932673,-0.6131945585451495,-0.5168419921377022,-1.141861613912955
FDMBBCOBEAVDAO,-1.6466612653936081,-1.8994410009391183,1.0781408696064174,-0.46720666171590103,0.5679470150109862,-0.5322998386216715,-0.6204638482094561,0.6960506283299345,-0.9264530408378663,-0.20679981625111069,1.0049360728286991,-0.6015799469308755
FEBLZLNTKCEFIT,-1.5845881405223439,-1.855724229509305,-0.14173522465671023,-0.680976517400243,-0.38365677633878265,-0.8991525558604602,-0.8997416531814801,-0.5045000291049053,-1.0589541355303498,-0.5517929483347817,-0.42192111429621154,-0.676640127272414
FEBOTPHFXYHVPL,-1.5590262534031898,-1.8220672166479834,0.31116368525883764,-0.6018149297252967,-0.38861406449603064,-0.8296500092662018,-0.9213499093821971,-0.09126724105281905,-1.1502525299352195,-0.576129012518129,0.3315743349980499,-0.6913396918631785
FELGMEQIXOGIFQ,-1.518863900561955,-1.838510919251245,-0.04648430320864935,-0.7066453680748094,-0.46138251021034105,-0.8960131596433417,-0.8561896861274043,-0.5078574619314581,-1.008643104949426,-0.5205618781297735,-0.3191293784072501,-0.6945666082781642
FEROPKNOYKURCJ,-1.5370922493924062,-1.7366330184191663,0.06004445911981454,-0.7657686506543223,-0.37695695043417704,-0.8859850038418107,-0.675220035142517,-0.43922240163814846,-0.8927809161890259,-0.3596920257568763,-0.06460198731155002,-0.3417656834369599
FEZBIKUBAYAZIU,-1.1192777055594574,-1.7503397697588028,0.01797898728846234,-0.4179938040056198,-0.42054928913393824,-0.8398464726421357,-0.8655394876163015,-0.6419831626723611,-0.24994400296989258,-0.7250047695816545,-1.1913550556367545,0.0927390683744432
FFGPTBGBLSHEPO,-1.2035638620436493,-1.8524716518861557,-0.35176052017028747,-0.5989784093753889,-0.4774994026091802,-0.8655153174662374,-0.9746289859127962,-0.8323763030681722,-0.028949831507101394,-0.6920745204558525,-1.5046203221531702,0.2460125680795775
FFINMCNLQNTKLU,-0.9123275425892141,-1.7439183932592903,-0.33620442304179704,-0.5033585616298066,-0.44362059342685783,-0.8198065899197449,-0.883950665963953,-0.705789234416514,-0.13545025760234716,-0.7500975431899075,-1.3718332176808756,0.12536862152354517
FFKUDWZICMJVPA,-1.2217481857032837,-1.7606639100549546,-0.13356169740556484,-0.5472350854787267,-0.39920368034999004,-0.8197143169542145,-0.8983562996073198,-0.6371211156061153,-0.024781131554510175,-0.7561537279037025,-1.0985350953669166,-0.09161266493382589
FGXWKSZFVQUSTL,-0.9044605231348288,-1.2520528073718764,-0.5177235714277182,-0.6917541193152683,-0.6031623490140792,-0.52989190275494,-0.9854632972986571,-0.18650516316216592,-0.9500531117846103,-0.7534397986775005,-0.9897382784371331,-0.3846193189441688
FHFYDNQZQSQIAI,-1.1590944899009339,-1.4455158756234738,-0.28962852905768166,-0.7628800578895099,-0.633030757144252,-0.5706515914153297,-0.9918974528938871,-0.23154687012712796,-1.1411765899626316,-0.6464183702340334,-1.1618183253073069,-0.7161776108288122
FHRSHSOEWXUORL,-0.9189884628621903,-1.3199048637919373,-0.5829158185055694,-0.741684149868303,-0.6485472000254415,-0.5331280894667807,-1.0176685727856458,-0.25291358687706567,-1.0302193548983722,-0.7182634014586868,-1.2618483569792631,-0.5423921406578226
FIADGNVRKBPQEU,-0.9611049578692843,-1.3397107182751606,-0.548432924836253,-0.7297365763542761,-0.6292516374750994,-0.5361190650879426,-0.9996534909923662,-0.1761980214127498,-1.0481752816174552,-0.7338752055296351,-1.1594465770199758,-0.5380681280476503
FIHJKUPKCHIPAT,-1.5348590024761306,-1.9600633044282478,0.7657150060610468,-0.5584033762619305,-0.3683891552731451,-0.8174491474103435,-0.955972276815171,0.10565043139457686,-0.4623645994231226,-0.5827139629087061,-0.3345848873911091,-0.05869661494837595
FJLBFSROUSIWMA,-1.5732354862624371,-1.507577128697998,1.4246883809892732,-0.04358117702266782,0.11677152835651272,-0.4288526759665544,-0.30445090246885903,0.5152866331967834,-0.4050989479874801,0.07079186963402363,0.4598788658115631,0.11448801372601708
FJLGEFLZQAZZCD,-1.4438351270002425,-1.4947483317034362,1.3649772418031618,-0.09992176832799672,0.06192096881877609,-0.5082548314252507,-0.32468069305363084,0.49247458913372166,-0.34629269789598627,0.031564254622482434,0.31840195946499295,0.17691767067166395
FJUKDAZEABGEIH,-1.6053931747222592,-1.6979562045197463,0.20259490502387353,-0.46756422867476655,-0.42644020301776886,-0.8043643556969079,-0.8153225807994937,-0.008958735814925378,-1.1651061972679353,-0.49544457603457914,-0.25896038993503573,-0.8042118081140281
FKENQMMABCRJMK,-1.5614986244401678,-1.7649438885299844,-0.9083571659400481,-0.7655736157019793,-0.600102087068566,-0.6871382457469691,-1.0092203590794386,-0.2733291140175389,-1.2921766715280885,-0.7837919879139889,-1.092085306966002,-0.7438448408585823
FKNXQNWAXFXVNW,-1.4520220772606967,-1.685916537774561,-1.4846628331076779,-1.0649584762837287,-0.8277273333711763,-0.7366962802202718,-1.066411704487148,-0.810778747111565,-1.327157963008727,-0.8430803817956862,-1.4020590908966875,-0.9752925857420911
FLNXBVJLPJNOSI,-1.6067774592117408,-1.864781043001105,-1.127446510051621,-0.8877972766509232,-0.7565239005567319,-0.8961825447154033,-0.9463823064488098,-0.43985856928947253,-1.3130048849656082,-0.7691148073380067,-1.224785443879893,-0.8828349106299144
FLOSMHQXBMRNHR,-1.5985349138173155,-1.8457779766874802,-0.8112381970822177,-0.8904440202769733,-0.6201566267915478,-0.7368365798605075,-0.9840272643463257,-0.2502879602934208,-1.2772530965743256,-0.7744347409878282,-1.1318047798778463,-0.8573599959355063
FMHHVULEAZTJMA,-1.3083443498393097,-1.8772661769422105,-0.43906608626298727,-0.735571528115868,-0.2246899643550778,-0.6858547177260668,-0.8657772152439694,-0.1805209137392129,-1.049037442338148,-0.5073663066199636,-0.36870281541308875,-0.8389568287509643
FMMWHPNWAFZXNH,-0.9102575920069671,-1.8553172578480954,-0.28677150093560394,-0.5166533990313156,-0.071219923451835,-0.5865201494705954,-0.7301112485958628,-0.1380173170748001,-0.7291912870526032,-0.517274404843578,-0.28758348574977216,-0.5188177651017569
FNQQBFNIYODEMB,-1.2349923741613926,-1.802324980542509,-0.9307420095976526,-0.7362504407920777,-0.45066992449200216,-0.7630744688690407,-0.8266112823926818,-0.3207379143643741,-1.175926940016819,-0.737455191539537,-0.21008983010765217,-0.9475699065016621
FNYLWPVRPXGIIP,-1.519106073516991,-1.9019266079165549,0.6817351377195412,-0.9159979711188433,-0.04970306681544669,-0.567290009339448,-0.90731665718009,-0.4191975453296539,-1.014383780527074,-0.3884536237797227,0.29846448523479985,-0.39459220001313794
FOCVUCIESVLUNU,-1.5135081196199782,-1.872322435806807,1.4030030961664628,-0.7080904539204557,0.07218080437405457,-0.3768323646891706,-0.8520316679708401,0.26850592142815,-0.817474585156766,-0.1542535374585838,1.5625336444188926,-0.7732527828791589
FOHHNHSLJDZUGQ,-1.414183765698937,-1.8295936689848278,-0.5880284587288936,-0.7957019789156771,-0.1301623638652778,-0.5197998220051104,-0.7917949481356298,-0.4310974488755917,-1.2204260315488205,-0.6217904974628492,-0.6115175481464786,-0.5650834982630625
FPCCSQOGAWCVBH,-1.075750744252597,-1.157851073916391,0.10590361130173523,-0.7504102189298067,-0.04307870153091295,-0.5287668824653566,0.21175055536297277,0.41387378650132284,-0.5720764457099555,-0.3716192221936606,-0.16403994156265678,-0.12809705219062775
FPIPGXGPPPQFEQ,-1.152660991062548,-1.3839414326294586,-0.19577716324745792,-0.6788159015891193,0.01334945478642133,-0.5616330489073565,0.18429924111101603,0.6388520382627089,-0.42768135699515947,-0.22995234490009223,0.2640309993890099,0.6119689813455739
FSQKKOOTNAMONP,-1.153792482269547,-1.5298128762346261,0.22397130038220894,-0.9018863987398453,-0.04372227270207393,-0.6134013806105358,-0.08052843366843947,0.08617350128723716,-0.45590650676148653,-0.34825076445502195,0.020420930938779315,0.21485746169344933
FSVJFNAIGNNGKK,-0.26148003201500014,-1.9619588869573008,1.371420825874192,-0.5758907858114233,-0.3785784238574612,-0.7995784936682909,-0.8815896852130065,0.8092223354493183,-0.7187502677165076,-0.73104808671875,-1.008231951707278,-0.9641362932351063
FTALBRSUTCGOEG,-0.7681250574109918,-1.8674404053975746,1.5350961850813183,-0.5311298593296299,-0.5007258798571623,-0.7604637847212217,-0.9146665782955963,0.9421226942713434,-0.7248433129521051,-0.758750534597287,-1.1224469567811024,-0.8432753113564705
FTFRZXFNZVCRSK,-0.0859011842677875,-1.9374542537840764,1.523506104253821,-0.4807089519553114,-0.31600236160174633,-0.776441591238195,-0.6285382150710583,0.7632939924320605,-0.7477660089899698,-0.7090583334359302,-1.0404258814006047,-1.0369352256492492
FTLDJPRFCGDUFH,1.7956525167841961,0.15722401765033245,-2.142506672928842,-0.6169436160875443,0.23071939033452468,-0.22869871517987894,-0.9039081524734626,-0.5868007938021628,-1.2017771183443884,-0.8450709148413759,-0.949316152866235,-0.6774473359630684
FTSUPYGMFAPCFZ,1.7980807886071402,0.2707052079416849,-2.0447463394081185,-0.5857916685483978,0.21220065090806134,-0.0948440582123278,-0.9724486126571306,-0.6514336146219911,-1.2351930588504567,-0.8406676245217374,-1.0602733483800884,-0.6863529175950035
FUBVWMNBEHXPSU,1.804756491309116,0.3022168944503415,-2.2832785610936215,-0.6083697967880555,0.23999969080540254,-0.05217954019058819,-0.9400474262459617,-0.45695680925183635,-1.28482921589039,-0.8142151716898487,-1.1903464691622636,-0.7160728899087847
FUSNMLFNXJSCDI,-1.5702706485009588,-1.9397022799078372,0.6045059144211251,-0.5581506784495487,-0.23351762453224928,-0.8077590572265223,-0.8377904598363061,-0.18169205222920598,-0.7507220072068284,-0.6839853166579587,-0.5223616758472631,-0.805097265293416
FVNFBBAOMBJTST,-1.597882397207449,-2.0145763228465197,0.003953315466100177,-0.6179606585928048,-0.40918261806059436,-0.9487325991597395,-1.038774737379915,-0.6118954213797784,-0.722754721383091,-0.6717961002437234,-0.748255696748759,-0.9708454693427657
FYPMFJGVHOHGLL,-1.6897742590794311,-2.0103732209523453,-0.2205712183004506,-0.5821701513328771,-0.44720559545502836,-0.9851405124721627,-1.0746432338793952,-0.78010795166653,-0.9208142538050045,-0.609131396971733,-0.922922639524135,-1.1079002118892185
FZSPJBYOKQPKCD,-1.2753949617032883,-1.626621417576012,-0.7576202894263563,-0.8829123994920225,0.05465865898998576,-0.5012304288067891,-0.2584788527644147,-0.2991688650518652,-0.8630500632153882,-0.31832871281434605,-0.2544153624022521,-0.8441749025955836
GAGWJHPBXLXJQN,-1.2947701410853332,-1.6003323481898681,-0.13364398752372875,-0.2051175737156325,0.08715160997378689,-0.46266030929064017,-0.07963038415199782,-0.13604069666881705,-0.9618331335705086,-0.26199724985306305,-0.12985290409906894,-0.5601360008130091
GAOZTHIDHYLHMS,-1.3074465380273292,-1.6748785817901783,-0.49574469616717076,-0.4698938083276528,0.06584435564009233,-0.5381751792351266,-0.3995563875219536,-0.19971963758155475,-1.1252241522646786,-0.2979623675875875,-0.05467618796288365,-0.6088015587753105
GBABOYUKABKIAF,-1.5104567771113675,-1.9967863083433544,-0.12239376595153631,-0.445120003232728,-0.0554872613183439,-0.8878328761192076,-0.9433865925245553,-0.4610744477652319,-0.9316447405168179,-0.5388223329735822,-0.12066174423908421,-1.047317135196084
GBBSUAFBMRNDJC,-1.5445735085985999,-1.9358808402351384,-0.4075469075886439,-0.4743763964770008,0.07067004049275646,-0.7045690543990301,-0.8885440907924714,-0.3391874634239175,-0.8282963620663164,-0.5136251650378025,-0.05062139662770712,-1.03984418613947
GBXSMTUPTTWBMN,-1.5165213877638992,-1.9909541947878784,-0.29204808219372114,-0.7486148353214289,-0.19445193928998653,-0.9058152670270924,-1.0127408494227312,-0.6509569822563444,-0.9856010769381267,-0.5855644762320237,-0.6444106889236534,-1.0433977270270047
GCKMFJBGXUYNAG,-1.408923593418413,-1.8851487486177148,-0.7658671028892832,-0.8950251616727608,-0.9098257503971084,-0.9693354136880481,-1.0429005552745727,-0.8736491288052487,-0.5971128086602762,-0.683697653320591,-1.808045828741315,-0.5083674857114415
GCTFWCDSFPMHHS,-1.4205026152070725,-1.8143920381244036,-0.519946708098726,-0.9552445484543176,-0.7843104344220166,-0.8698839990330944,-1.0775628048660773,-1.1181484770188095,-0.6999277477620383,-0.7418178508726782,-1.8076742453731618,-0.33919114423191415
GCUCIFQCGJIRNT,-1.397911103076388,-1.7512561835469302,-0.4488312829823985,-0.9934509258550669,-0.8693747232674643,-0.8931971833742944,-1.032118787291414,-1.2342133671245212,-0.9209912436860382,-0.7390661968741987,-1.9024649396657538,-0.8029628995936422
GDLBFKVLRPITMI,-1.1609499058585102,-1.8165652591921315,-0.35573320875142067,-0.6208197589783826,-0.28999757394943465,-0.7957450748414512,-0.8832784151043328,0.20836550515745061,-0.7955842836041458,-0.45618341702581405,-0.093523574798967,-0.006725597860132262
GDLIGKIOYRNHDA,-1.150496854361683,-1.8723269445788795,0.13072586848010645,-0.9155946978507374,-0.4475610805715772,-0.6949911009342185,-0.987139218997021,0.08775245228866041,-0.6763336546376215,-0.44625258339427043,0.6376369720727989,-0.5830871693895325
GECHUMIMRBOMGK,-1.1467543244813794,-1.8008667589052494,-0.4111067964774726,-0.7514605805154944,-0.5658047244415433,-0.7396757580913459,-0.9307472434912684,0.14247715170413403,-0.7952095223489524,-0.5297206931237537,0.34206151837301635,-0.4633297792446166
GFBKORZTTCHDGY,-1.4072002266932804,-1.7292070068464804,-1.573279035356114,-0.819075478979549,-1.0115311896317258,-0.8981144561160308,-0.8818232836747081,-1.267008381751093,-1.1501152451260408,-0.603499832444577,-1.801491316004722,-0.9303999356215774
GFMMXOIFOQCCGU,-1.14716067831341,-1.6620163675914417,-1.850056768253145,-0.747347185998199,-0.8568036980028744,-0.7619286184182309,-1.0146277737095841,-1.2586583723318832,-1.1771196435669984,-0.6623617868791043,-1.7171586060122528,-0.2708457566830621
GFNANZIMVAIWHM,-1.4284217993467043,-1.8739197039881041,-1.57639746545947,-1.0210541427346809,-0.911153002276029,-0.8800116850742435,-1.1242366918473605,-1.2707737081416766,-1.2285412677562781,-0.7775485768972767,-1.8886885563049287,-0.7185922401641011
GFRUPHOKLBPHTQ,-1.337728661587436,-1.9057346079241715,-0.4373399434111178,-0.8769324253111941,-0.353689255305713,-0.7434601350254294,-0.9271761303392031,-0.22694748859197564,-0.7547235339190181,-0.7153764037890089,-0.09221063610695676,-0.6685970148699728
GGALEXMXDMUMDM,-1.5706893406472124,-1.973503863855675,-0.5796929110973128,-0.9866682660895056,-0.17020645239574672,-0.7405774274880964,-0.95067977166106,-0.17877682685495574,-0.8917028001691089,-0.42382447618488883,-0.3529673166899882,-0.7852859536740127
GGUSQTSTQSHJAH,-1.4753534054129176,-1.9485730605146043,-0.6207138947247931,-0.9256042259017765,-0.0010723388274093103,-0.7220385332686547,-1.0044958288155874,-0.07805674352820835,-0.864227899566369,-0.3935380613309208,-0.5161310388400554,-0.8635579545392731
GGXKWVWZWMLJEH,-1.4274061232289421,-1.8851691918237636,-1.3312804559258742,-0.9035696781485179,-0.6896150868464093,-0.8871609658033843,-1.0125627716579788,-1.0412074320376472,-0.581075474699438,-0.7821074118351603,-1.5815758706859202,-0.3982243038407606
