variant,task,cell,ik,y,n_repeats,mean_probability_chem,mean_probability_bio,mean_delta_probability,n_repeats_exceeding_threshold,effect_threshold,wilcoxon_alternative,wilcoxon_p_value,effect_and_stability_pass,bh_q_value,retained,classification
standardized,SR-ARE,HEPG2,OMZCMEYTWSXEPZ,1,20,0.29505919237905603,0.4914745673470399,0.19641537496798397,17,0.05,greater,9.5367431640625e-07,True,2.5300418629365808e-06,True,rescued
standardized,SR-ARE,HEPG2,OPNUROKCUBTKLF,0,20,0.2622746729863298,0.21813932741466013,-0.044135345571669635,16,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,OPXLLQIJSORQAM,1,20,0.3455655449860154,0.6531151337220134,0.307549588735998,17,0.05,greater,9.5367431640625e-07,True,2.5300418629365808e-06,True,rescued
standardized,SR-ARE,HEPG2,PCLITLDOTJTVDJ,0,20,0.32188730933895104,0.28081101668324615,-0.041076292655704894,19,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,PHWBOXQYWZNQIN,0,20,0.30463738841898025,0.2706149724975422,-0.03402241592143808,15,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,PPQNQXQZIWHJRB,1,20,0.3892289659523906,0.5500353270059594,0.1608063610535688,17,0.05,greater,9.5367431640625e-07,True,2.5300418629365808e-06,True,rescued
standardized,SR-ARE,HEPG2,QSLMDECMDJKHMQ,0,20,0.2741458309135174,0.21849822834309904,-0.05564760257041834,17,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,QWGDMFLQWFTERH,0,20,0.20175709783540535,0.16101545655776348,-0.040741641277641905,18,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,QZVCTJOXCFMACW,1,20,0.20174445375261488,0.3640491860731233,0.1623047323205084,17,0.05,greater,9.5367431640625e-07,True,2.5300418629365808e-06,True,rescued
standardized,SR-ARE,HEPG2,RAOCRURYZCVHMG,1,20,0.2741809917070333,0.42309421151898724,0.1489132198119539,18,0.05,greater,9.5367431640625e-07,True,2.5300418629365808e-06,True,rescued
standardized,SR-ARE,HEPG2,RBTBFTRPCNLSDE,1,20,0.5046549496456019,0.6992288946834032,0.1945739450378013,17,0.05,greater,9.5367431640625e-07,True,2.5300418629365808e-06,True,rescued
standardized,SR-ARE,HEPG2,RDOIQAHITMMDAJ,0,20,0.22884698882977667,0.1767494844776793,-0.0520975043520974,17,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,REFJWTPEDVJJIY,1,20,0.44577503393307855,0.604195374362644,0.15842034042956551,15,0.05,greater,9.5367431640625e-07,True,2.5300418629365808e-06,True,rescued
standardized,SR-ARE,HEPG2,RGPDEAGGEXEMMM,0,20,0.15747115209771742,0.10849388562051854,-0.048977266477198876,17,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,RTHCYVBBDHJXIQ,0,20,0.27629131626485726,0.23295466482894675,-0.043336651435910443,17,-0.02,less,2.86102294921875e-06,True,7.0126160331394365e-06,True,corrected
standardized,SR-ARE,HEPG2,SGTNSNPWRIOYBX,0,20,0.19667030191935245,0.15049086488475236,-0.04617943703460005,15,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,SPTMROWPYQRZSX,0,20,0.14838749835291237,0.11505994239733523,-0.03332755595557715,17,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,TZBJGXHYKVUXJN,1,20,0.38877259727779573,0.5060786656849837,0.11730606840718796,16,0.05,greater,9.5367431640625e-07,True,2.5300418629365808e-06,True,rescued
standardized,SR-ARE,HEPG2,UIAYVIIHMORPSJ,0,20,0.20949914789429974,0.16603196650896393,-0.04346718138533588,16,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,UPSPUYADGBWSHF,0,20,0.24500099192399216,0.21078934400108426,-0.034211647922907915,15,-0.02,less,1.9073486328125e-06,True,4.887580871582031e-06,True,corrected
standardized,SR-ARE,HEPG2,VHVPQPYKVGDNFY,1,20,0.2949068323626871,0.45747803625997596,0.162571203897289,16,0.05,greater,9.5367431640625e-07,True,2.5300418629365808e-06,True,rescued
standardized,SR-ARE,HEPG2,WDDPHFBMKLOVOX,1,20,0.11169115149283455,0.2517100297692151,0.14001887827638052,15,0.05,greater,9.5367431640625e-07,True,2.5300418629365808e-06,True,rescued
standardized,SR-ARE,HEPG2,WHBHBVVOGNECLV,0,20,0.1760094904878297,0.1406179144292184,-0.035391576058611325,17,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,WHTVZRBIWZFKQO,0,20,0.28356621109723273,0.24131265898188908,-0.04225355211534362,15,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,WOXKDUGGOYFFRN,0,20,0.28766405214092144,0.25226050882420864,-0.03540354331671276,15,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,XDRYMKDFEDOLFX,1,20,0.22009351186594722,0.5974294261021791,0.3773359142362317,18,0.05,greater,9.5367431640625e-07,True,2.5300418629365808e-06,True,rescued
standardized,SR-ARE,HEPG2,XMXHEBAFVSFQEX,0,20,0.3595620194528525,0.3010580512035834,-0.05850396824926911,16,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,XNMYNYSCEJBRPZ,0,20,0.25541801159871935,0.22755642376617646,-0.027861587832542917,15,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,XQYZDYMELSJDRZ,1,20,0.40237346806473584,0.5602748681581109,0.15790140009337503,18,0.05,greater,9.5367431640625e-07,True,2.5300418629365808e-06,True,rescued
standardized,SR-ARE,HEPG2,XSCGXQMFQXDFCW,0,20,0.3795794135743324,0.3229762610825139,-0.05660315249181842,16,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,YOSHYTLCDANDAN,0,20,0.32622644319110283,0.28600652034488394,-0.04021992284621889,15,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,YSXKPIUOCJLQIE,0,20,0.21461382294170642,0.18136093196919145,-0.03325289097251495,15,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,ZAHQBPYQBHTECE,0,20,0.1982678082667767,0.17043010336243716,-0.027837704904339546,15,-0.02,less,9.5367431640625e-07,True,2.5300418629365808e-06,True,corrected
standardized,SR-ARE,HEPG2,ZGUGWUXLJSTTMA,0,20,0.3097721218887589,0.26518872049514386,-0.04458340139361504,15,-0.02,less,6.67572021484375e-06,True,1.5282993994388484e-05,True,corrected
standardized,SR-ARE,HEPG2,ZOCSXAVNDGMNBV,1,20,0.44562570184913974,0.5949013556578698,0.14927565380873015,16,0.05,greater,9.5367431640625e-07,True,2.5300418629365808e-06,True,rescued
standardized,SR-MMP,HEPG2,ACWBQPMHZXGDFX,0,20,0.16508895111375466,0.1381990322312756,-0.026889918882479054,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,AKJHMTWEGVYYSE,1,20,0.5150645217869015,0.655485178817819,0.1404206570309175,16,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,AKNNEGZIBPJZJG,0,20,0.21880175350920772,0.188984914860267,-0.0298168386489407,15,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,BKYKPTRYDKTTJY,0,20,0.11930874431496905,0.08663008163561058,-0.032678662679358476,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,BMUKKTUHUDJSNZ,0,20,0.17991089604780147,0.14922170959270015,-0.030689186455101297,15,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,BPICBUSOMSTKRF,0,20,0.43577588638475184,0.3796400986994798,-0.056135787685272096,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,CPJSUEIXXCENMM,0,20,0.20085345157685924,0.16758077789805825,-0.033272673678801004,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,CPTBDICYNRMXFX,0,20,0.12175085725579597,0.08295414620880155,-0.038796711046994406,18,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,CWRVKFFCRWGWCS,0,20,0.09994838491156502,0.06753281551832621,-0.0324155693932388,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,CYXKNKQEMFBLER,1,20,0.12319377424043576,0.28268723279911623,0.15949345855868052,17,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,DBABZHXKTCFAPX,0,20,0.09584678736735902,0.05579115225714295,-0.040055635110216065,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,DERZBLKQOCDDDZ,0,20,0.26681510246138607,0.22351309699753186,-0.04330200546385423,19,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,DJHCCTTVDRAMEH,0,20,0.42277527240741053,0.3492827264962507,-0.07349254591115988,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,DKGZKTPJOSAWFA,1,20,0.13869310674148147,0.4168838740090212,0.2781907672675397,19,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,DXGLGDHPHMLXJC,0,20,0.3558759303962608,0.29033571675364417,-0.06554021364261667,18,-0.02,less,2.86102294921875e-06,True,6.15741895592731e-06,True,corrected
standardized,SR-MMP,HEPG2,FGXWKSZFVQUSTL,0,20,0.25301804675831874,0.2185466261694058,-0.034471420588912935,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,FJUKDAZEABGEIH,1,20,0.11675771996797327,0.28251722888623176,0.16575950891825852,17,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,FPIPGXGPPPQFEQ,1,20,0.4173192758690668,0.5669228358703968,0.14960356000133004,17,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,FYPMFJGVHOHGLL,0,20,0.6087976066962166,0.5555079211003481,-0.05328968559586855,15,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,GFNANZIMVAIWHM,0,20,0.1395582292201202,0.10518367616189006,-0.03437455305823014,15,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,GMVPRGQOIOIIMI,0,20,0.2177444365500706,0.17832350684085452,-0.03942092970921611,15,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,GZHFODJQISUKAY,0,20,0.22472385139527495,0.1683949334234663,-0.05632891797180865,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,HEFNNWSXXWATRW,0,20,0.24043518471935452,0.18034931057825282,-0.06008587414110165,18,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,HOGVTUZUJGHKPL,1,20,0.11506206929663924,0.4347261054814745,0.3196640361848353,18,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,HSUGRBWQSSZJOP,0,20,0.2250295914165963,0.18862364687965733,-0.03640594453693895,18,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,HXYVTAGFYLMHSO,0,20,0.1308811127248211,0.08939545329611359,-0.04148565942870751,18,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,IENZQIKPVFGBNW,0,20,0.11628797711783997,0.08994428153291704,-0.026343695584922916,15,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,IIBYAHWJQTYFKB,0,20,0.18334943752179025,0.14453601598846158,-0.03881342153332869,17,-0.02,less,2.86102294921875e-06,True,6.15741895592731e-06,True,corrected
standardized,SR-MMP,HEPG2,IJHNSHDBIRRJRN,0,20,0.21055963384540605,0.15170674660375735,-0.05885288724164874,19,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,IMSSROKUHAOUJS,0,20,0.31404792709480267,0.2495730713454039,-0.06447485574939874,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,JFIOVJDNOJYLKP,1,20,0.680280599231202,0.8322538504578354,0.15197325122663338,18,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,JKKFKPJIXZFSSB,0,20,0.2404821204976054,0.19249623164935614,-0.047985888848249246,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,JXLYSJRDGCGARV,1,20,0.33484511344864154,0.7017737379378881,0.36692862448924657,17,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,KBAFPSLPKGSANY,0,20,0.21393303032221245,0.17194355054680718,-0.04198947977540528,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,KPSRODZRAIWAKH,0,20,0.24042663088503366,0.20160874360420036,-0.03881788728083326,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,KTUFNOKKBVMGRW,1,20,0.13467331725901993,0.2608871344207225,0.1262138171617025,17,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,KYRVNWMVYQXFEU,1,20,0.1797112989573894,0.33304325782537564,0.1533319588679862,15,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,LKBFFDOJUKLQNY,0,20,0.21449044868239836,0.17553965670313904,-0.03895079197925928,18,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,LPMXVESGRSUGHW,1,20,0.09595314512581801,0.2057824885199285,0.10982934339411052,16,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,LWAFSWPYPHEXKX,0,20,0.0724861499072954,0.04383589418625264,-0.028650255721042767,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,MAEIEVLCKWDQJH,0,20,0.14251084378675066,0.10716869256109221,-0.035342151225658494,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,MDLAAYDRRZXJIF,1,20,0.498573320354475,0.7975329802012989,0.29895965984682404,18,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,MLDQJTXFUGDVEO,1,20,0.4808983156439449,0.5750970682565318,0.09419875261258688,16,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,MUTNCGKQJGXKEM,1,20,0.583879207895166,0.8901899945451766,0.30631078665001055,19,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,MYEJFUXQJGHEQK,1,20,0.16990185730409132,0.378278674338579,0.20837681703448765,17,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,NDTSRXAMMQDVSW,0,20,0.15819684392377736,0.12411086543298314,-0.03408597849079419,15,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,NFHRQQKPEBFUJK,1,20,0.23971928480728916,0.3243792044573557,0.08465991965006653,16,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,ODUOJXZPIYUATO,0,20,0.10507272492954142,0.07482740201281515,-0.03024532291672627,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,OELFLUMRDSZNSF,0,20,0.1236062026297855,0.07806987443993435,-0.04553632818985116,19,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,OJFSXZCBGQGRNV,0,20,0.3777326456321354,0.3317940450165239,-0.04593860061561156,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,OLNTVTPDXPETLC,1,20,0.6339511878963309,0.7190074272635122,0.0850562393671813,16,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,OPXLLQIJSORQAM,1,20,0.19603198938436733,0.42889098270246684,0.2328589933180995,18,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,PCTRYMLLRKWXGF,0,20,0.11298400288506845,0.08148969041656816,-0.0314943124685003,15,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,PDWUPXJEEYOOTR,0,20,0.243959230389503,0.18310559903228474,-0.06085363135721833,15,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,POPFMWWJOGLOIF,0,20,0.12263592074125307,0.08782763654454012,-0.03480828419671294,15,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,PROQIPRRNZUXQM,0,20,0.4938379622839301,0.4251650004463083,-0.06867296183762192,18,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,QAGYKUNXZHXKMR,1,20,0.1361252352267802,0.25291853714381174,0.11679330191703148,16,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,QBKSWRVVCFFDOT,1,20,0.7936445275352837,0.9385854959776188,0.144940968442335,17,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,QPGGEKPRGVJKQB,0,20,0.23426808151125128,0.20310765111139975,-0.031160430399851512,15,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,QZVCTJOXCFMACW,1,20,0.18141282360959526,0.3129088157578942,0.1314959921482989,18,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,RAVIZVQZGXBOQO,0,20,0.6716320607254558,0.6345823643495013,-0.037049696375954504,15,-0.02,less,2.384185791015625e-05,True,4.436736716363663e-05,True,corrected
standardized,SR-MMP,HEPG2,RBTBFTRPCNLSDE,1,20,0.6244934151781903,0.7516705271920616,0.1271771120138712,17,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,RFHAOTPXVQNOHP,0,20,0.13843320457792094,0.10120279193977819,-0.03723041263814274,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,RGPDEAGGEXEMMM,0,20,0.20295378817731327,0.15879355263516562,-0.044160235542147715,17,-0.02,less,4.76837158203125e-06,True,9.834766387939453e-06,True,corrected
standardized,SR-MMP,HEPG2,RJMUSRYZPJIFPJ,1,20,0.4094247951062203,0.7703406398712989,0.3609158447650786,20,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,RXQCGGRTAILOIN,0,20,0.2333427122224283,0.18780854337221733,-0.04553416885021099,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,RZJQGNCSTQAWON,0,20,0.24223831607732776,0.19355379823160473,-0.04868451784572307,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,SBDNJUWAMKYJOX,0,20,0.44978273692130594,0.4040833003381432,-0.04569943658316278,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,SGOOQMRIPALTEL,0,20,0.34335449892711123,0.27754971566841097,-0.06580478325870028,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,SGUAFYQXFOLMHL,0,20,0.3405998193725232,0.2839182881144693,-0.056681531258053953,18,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,SSOLNOMRVKKSON,0,20,0.25347634983660317,0.17165474612397494,-0.08182160371262824,19,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,TTWJBBZEZQICBI,0,20,0.13069596022564783,0.08370499623873243,-0.04699096398691542,18,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,TUZYXOIXSAXUGO,0,20,0.12767993417158244,0.09675909774362954,-0.030920836427952895,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,TVURRHSHRRELCG,0,20,0.6295896167801629,0.5639630560113962,-0.06562656076876684,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,TVYLLZQTGLZFBW,0,20,0.18762903114535773,0.14278900077175574,-0.04484003037360196,19,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,UGTJLJZQQFGTJD,1,20,0.3129274481876313,0.6841924899791203,0.371265041791489,20,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,ULDXWLCXEDXJGE,1,20,0.4295930614585969,0.5435538860375088,0.11396082457891168,18,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,ULGZDMOVFRHVEP,0,20,0.09103720959063155,0.0594359732337024,-0.03160123635692914,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,VFLDPWHFBUODDF,1,20,0.2740041427189437,0.4347832445413077,0.16077910182236402,19,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,VSBHRRMYCDQLJF,0,20,0.13342627038334676,0.09949950963945223,-0.033926760743894516,15,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,VYFYYTLLBUKUHU,0,20,0.21854502335217738,0.18055875152149278,-0.03798627183068461,15,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,WDFKMLRRRCGAKS,1,20,0.5554455638735211,0.7709677144437783,0.2155221505702573,20,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,WGQKYBSKWIADBV,0,20,0.2554164532145787,0.1675731386146125,-0.08784331459996612,19,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,WHTVZRBIWZFKQO,0,20,0.2194161372016601,0.18371379245633493,-0.035702344745325194,18,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,WJCNZQLZVWNLKY,0,20,0.19483360316305356,0.16552246083905067,-0.029311142324002913,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,WKGXYQFOCVYPAC,0,20,0.14621637718523217,0.10826224216438607,-0.03795413502084609,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,WSSJONWNBBTCMG,0,20,0.2189596084382474,0.16768020054308885,-0.05127940789515861,18,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,XDRYMKDFEDOLFX,1,20,0.2345960883464911,0.7078810694031787,0.4732849810566876,19,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,XEAQIWGXBXCYFX,0,20,0.22576587114551355,0.1917272818571123,-0.03403858928840124,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,XEFQLINVKFYRCS,1,20,0.6875565860831843,0.8746085441602833,0.18705195807709904,19,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,XWXYUMMDTVBTOU,0,20,0.4514433967021219,0.3794636866576833,-0.07197971004443858,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,YAORIDZYZDUZCM,0,20,0.12128139107143945,0.0789546312321067,-0.04232675983933272,17,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,YFGHCGITMMYXAQ,0,20,0.23185567899260198,0.18960102511423207,-0.04225465387836993,18,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,YJGVMLPVUAXIQN,1,20,0.2566021526133793,0.5281832783783661,0.27158112576498683,15,0.05,greater,9.5367431640625e-07,True,2.2059289094443633e-06,True,rescued
standardized,SR-MMP,HEPG2,YKGYIDJEEQRWQH,0,20,0.172330715213077,0.09056282146872789,-0.08176789374434909,18,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,ZDIGNSYAACHWNL,0,20,0.4970123939956978,0.4150369814475952,-0.08197541254810252,18,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,ZJVFLBOZORBYFE,0,20,0.21640419658660673,0.1772395312783535,-0.039164665308253244,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,ZMEULISFKSVRLQ,0,20,0.09466109052878947,0.06004624561217168,-0.0346148449166178,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
standardized,SR-MMP,HEPG2,ZPFXAOWNKLFJDN,0,20,0.2001036206963029,0.1629838296084148,-0.03711979108788807,16,-0.02,less,9.5367431640625e-07,True,2.2059289094443633e-06,True,corrected
